DataStructure,Dimensions,KNeighbors,NumPoints,Time(millis),Distribution
K,1,61,17200,2.040665,U
B,1,61,17200,98.664391,U
K,1,61,17200,6.745583,G
B,1,61,17200,99.896693,G
K,1,71,17200,1.897446,U
B,1,71,17200,99.211079,U
K,1,71,17200,7.019265,G
B,1,71,17200,99.418308,G
K,1,71,17200,1.866477,U
B,1,71,17200,99.430181,U
K,1,71,17200,7.182677,G
B,1,71,17200,99.227709,G
K,1,71,17200,2.072868,U
B,1,71,17200,99.634362,U
K,1,71,17200,7.111907,G
B,1,71,17200,99.454904,G
K,1,81,17200,1.899464,U
B,1,81,17200,100.621162,U
K,1,81,17200,7.321588,G
B,1,81,17200,98.836008,G
K,1,81,17200,1.912922,U
B,1,81,17200,98.687991,U
K,1,81,17200,7.061099,G
B,1,81,17200,99.171009,G
K,1,81,17200,1.901882,U
B,1,81,17200,99.369557,U
K,1,81,17200,7.075035,G
B,1,81,17200,98.851789,G
K,1,91,17200,1.919211,U
B,1,91,17200,100.183963,U
K,1,91,17200,7.107307,G
B,1,91,17200,99.167484,G
K,1,91,17200,1.981498,U
B,1,91,17200,99.193837,U
K,1,91,17200,7.488579,G
B,1,91,17200,99.438439,G
K,1,91,17200,1.984271,U
B,1,91,17200,99.817255,U
K,1,91,17200,7.223335,G
B,1,91,17200,99.147855,G
K,1,101,17200,1.946111,U
B,1,101,17200,100.062808,U
K,1,101,17200,7.505860,G
B,1,101,17200,100.569527,G
K,1,101,17200,1.951122,U
B,1,101,17200,100.339717,U
K,1,101,17200,7.531855,G
B,1,101,17200,99.149930,G
K,1,101,17200,1.992696,U
B,1,101,17200,99.877207,U
K,1,101,17200,7.689400,G
B,1,101,17200,99.326272,G
K,1,111,17200,2.022608,U
B,1,111,17200,99.944608,U
K,1,111,17200,7.466803,G
B,1,111,17200,99.496775,G
K,1,111,17200,2.099084,U
B,1,111,17200,100.698165,U
K,1,111,17200,7.553973,G
B,1,111,17200,99.073326,G
K,1,111,17200,2.050314,U
B,1,111,17200,100.547605,U
K,1,111,17200,7.516035,G
B,1,111,17200,99.251328,G
K,1,121,17200,2.133270,U
B,1,121,17200,101.073623,U
K,1,121,17200,7.413088,G
B,1,121,17200,100.537818,G
K,1,121,17200,2.017106,U
B,1,121,17200,100.674397,U
K,1,121,17200,7.578768,G
B,1,121,17200,99.911033,G
K,1,121,17200,2.058654,U
B,1,121,17200,99.213282,U
K,1,121,17200,7.636390,G
B,1,121,17200,99.810170,G
K,1,1,17400,0.018245,U
B,1,1,17400,96.124133,U
K,1,1,17400,0.008153,G
B,1,1,17400,91.977218,G
K,1,1,17400,0.018159,U
B,1,1,17400,96.360952,U
K,1,1,17400,0.008347,G
B,1,1,17400,92.899307,G
K,1,1,17400,0.020821,U
B,1,1,17400,98.469424,U
K,1,1,17400,0.010767,G
B,1,1,17400,94.898103,G
K,1,11,17400,1.912819,U
B,1,11,17400,100.079782,U
K,1,11,17400,8.055187,G
B,1,11,17400,98.313078,G
K,1,11,17400,1.922331,U
B,1,11,17400,106.389285,U
K,1,11,17400,8.648779,G
B,1,11,17400,104.394346,G
K,1,11,17400,1.713086,U
B,1,11,17400,97.606380,U
K,1,11,17400,7.961295,G
B,1,11,17400,97.161884,G
K,1,21,17400,1.957695,U
B,1,21,17400,99.589280,U
K,1,21,17400,9.033797,G
B,1,21,17400,99.105648,G
K,1,21,17400,1.962954,U
B,1,21,17400,99.342100,U
K,1,21,17400,9.232028,G
B,1,21,17400,100.092718,G
K,1,21,17400,1.899019,U
B,1,21,17400,97.774282,U
K,1,21,17400,8.692384,G
B,1,21,17400,98.428251,G
K,1,31,17400,2.024882,U
B,1,31,17400,98.610625,U
K,1,31,17400,9.150195,G
B,1,31,17400,99.366007,G
K,1,31,17400,2.014815,U
B,1,31,17400,99.371552,U
K,1,31,17400,9.602190,G
B,1,31,17400,99.887908,G
K,1,31,17400,2.217808,U
B,1,31,17400,100.964027,U
K,1,31,17400,9.400801,G
B,1,31,17400,100.726295,G
K,1,41,17400,2.156660,U
B,1,41,17400,99.163163,U
K,1,41,17400,9.839757,G
B,1,41,17400,100.065088,G
K,1,41,17400,2.204297,U
B,1,41,17400,99.359376,U
K,1,41,17400,9.973779,G
B,1,41,17400,98.487577,G
K,1,41,17400,2.162836,U
B,1,41,17400,98.451047,U
K,1,41,17400,9.692257,G
B,1,41,17400,99.029113,G
K,1,51,17400,2.237056,U
B,1,51,17400,99.587452,U
K,1,51,17400,10.156875,G
B,1,51,17400,99.712933,G
K,1,51,17400,2.326322,U
B,1,51,17400,100.543069,U
K,1,51,17400,10.291839,G
B,1,51,17400,100.887862,G
K,1,51,17400,2.211109,U
B,1,51,17400,100.399387,U
K,1,51,17400,10.310638,G
B,1,51,17400,100.726054,G
K,1,61,17400,2.381010,U
B,1,61,17400,100.600656,U
K,1,61,17400,10.493395,G
B,1,61,17400,100.019457,G
K,1,61,17400,2.400131,U
B,1,61,17400,102.190174,U
K,1,61,17400,10.624601,G
B,1,61,17400,100.580616,G
K,1,61,17400,2.414264,U
B,1,61,17400,100.415459,U
K,1,61,17400,10.708878,G
B,1,61,17400,100.291632,G
K,1,71,17400,2.425540,U
B,1,71,17400,100.340204,U
K,1,71,17400,10.865154,G
B,1,71,17400,100.337874,G
K,1,71,17400,2.437285,U
B,1,71,17400,101.780095,U
K,1,71,17400,10.956903,G
B,1,71,17400,100.225847,G
K,1,71,17400,2.512717,U
B,1,71,17400,100.822172,U
K,1,71,17400,10.847415,G
B,1,71,17400,100.943515,G
K,1,81,17400,2.450676,U
B,1,81,17400,100.448986,U
K,1,81,17400,11.018445,G
B,1,81,17400,101.878326,G
K,1,81,17400,2.367455,U
B,1,81,17400,100.327064,U
K,1,81,17400,10.932171,G
B,1,81,17400,101.074685,G
K,1,81,17400,2.343545,U
B,1,81,17400,100.325324,U
K,1,81,17400,10.949037,G
B,1,81,17400,99.976257,G
K,1,91,17400,2.474015,U
B,1,91,17400,100.590760,U
K,1,91,17400,11.254644,G
B,1,91,17400,101.163064,G
K,1,91,17400,2.367429,U
B,1,91,17400,100.822878,U
K,1,91,17400,11.574077,G
B,1,91,17400,101.118351,G
K,1,91,17400,2.619373,U
B,1,91,17400,100.430988,U
K,1,91,17400,11.192457,G
B,1,91,17400,100.574853,G
K,1,101,17400,2.728465,U
B,1,101,17400,100.683076,U
K,1,101,17400,11.652378,G
B,1,101,17400,100.136931,G
K,1,101,17400,2.539863,U
B,1,101,17400,100.129453,U
K,1,101,17400,11.214440,G
B,1,101,17400,101.244787,G
K,1,101,17400,2.516872,U
B,1,101,17400,100.204711,U
K,1,101,17400,11.452914,G
B,1,101,17400,101.111187,G
K,1,111,17400,2.407985,U
B,1,111,17400,100.858633,U
K,1,111,17400,11.846023,G
B,1,111,17400,100.897542,G
K,1,111,17400,2.406331,U
B,1,111,17400,101.688323,U
K,1,111,17400,11.784299,G
B,1,111,17400,101.205185,G
K,1,111,17400,2.419415,U
B,1,111,17400,101.546124,U
K,1,111,17400,11.622633,G
B,1,111,17400,100.597772,G
K,1,121,17400,2.503179,U
B,1,121,17400,100.728028,U
K,1,121,17400,11.958461,G
B,1,121,17400,100.615037,G
K,1,121,17400,2.652960,U
B,1,121,17400,101.190291,U
K,1,121,17400,11.555814,G
B,1,121,17400,101.524129,G
K,1,121,17400,2.555386,U
B,1,121,17400,100.534019,U
K,1,121,17400,11.618661,G
B,1,121,17400,100.619327,G
K,1,1,17600,0.017806,U
B,1,1,17600,96.017833,U
K,1,1,17600,0.008874,G
B,1,1,17600,95.999405,G
K,1,1,17600,0.025064,U
B,1,1,17600,98.125398,U
K,1,1,17600,0.010160,G
B,1,1,17600,96.197985,G
K,1,1,17600,0.017087,U
B,1,1,17600,96.978845,U
K,1,1,17600,0.009160,G
B,1,1,17600,96.821464,G
K,1,11,17600,5.316757,U
B,1,11,17600,100.032085,U
K,1,11,17600,14.635365,G
B,1,11,17600,99.156988,G
K,1,11,17600,5.047521,U
B,1,11,17600,98.669514,U
K,1,11,17600,14.235152,G
B,1,11,17600,98.202284,G
K,1,11,17600,5.303950,U
B,1,11,17600,98.355349,U
K,1,11,17600,14.217396,G
B,1,11,17600,99.089756,G
K,1,21,17600,6.148100,U
B,1,21,17600,104.252547,U
K,1,21,17600,17.198105,G
B,1,21,17600,107.531801,G
K,1,21,17600,5.687919,U
B,1,21,17600,98.480528,U
K,1,21,17600,15.760396,G
B,1,21,17600,97.705543,G
K,1,21,17600,5.588602,U
B,1,21,17600,98.530421,U
K,1,21,17600,15.625308,G
B,1,21,17600,98.496606,G
K,1,31,17600,6.183755,U
B,1,31,17600,98.169339,U
K,1,31,17600,16.708387,G
B,1,31,17600,98.708580,G
K,1,31,17600,5.949498,U
B,1,31,17600,98.541379,U
K,1,31,17600,16.501963,G
B,1,31,17600,98.643077,G
K,1,31,17600,5.942281,U
B,1,31,17600,97.905884,U
K,1,31,17600,16.610107,G
B,1,31,17600,98.642578,G
K,1,41,17600,6.315718,U
B,1,41,17600,98.754804,U
K,1,41,17600,17.609241,G
B,1,41,17600,98.759260,G
K,1,41,17600,6.359521,U
B,1,41,17600,99.454598,U
K,1,41,17600,17.747660,G
B,1,41,17600,98.839450,G
K,1,41,17600,6.382328,U
B,1,41,17600,98.717653,U
K,1,41,17600,17.816940,G
B,1,41,17600,99.213735,G
K,1,51,17600,6.465454,U
B,1,51,17600,99.053559,U
K,1,51,17600,18.063573,G
B,1,51,17600,98.731543,G
K,1,51,17600,6.474910,U
B,1,51,17600,98.902683,U
K,1,51,17600,18.128918,G
B,1,51,17600,98.682883,G
K,1,51,17600,6.472040,U
B,1,51,17600,98.604037,U
K,1,51,17600,18.077882,G
B,1,51,17600,98.530036,G
K,1,61,17600,6.665184,U
B,1,61,17600,99.872630,U
K,1,61,17600,18.577312,G
B,1,61,17600,99.793020,G
K,1,61,17600,6.684271,U
B,1,61,17600,99.881867,U
K,1,61,17600,18.711965,G
B,1,61,17600,99.280512,G
K,1,61,17600,6.637671,U
B,1,61,17600,100.668939,U
K,1,61,17600,18.725095,G
B,1,61,17600,99.446928,G
K,1,71,17600,7.005766,U
B,1,71,17600,101.908321,U
K,1,71,17600,19.969268,G
B,1,71,17600,103.085067,G
K,1,71,17600,6.795529,U
B,1,71,17600,99.525707,U
K,1,71,17600,18.942803,G
B,1,71,17600,100.245687,G
K,1,71,17600,6.794768,U
B,1,71,17600,99.310174,U
K,1,71,17600,19.015940,G
B,1,71,17600,99.346248,G
K,1,81,17600,7.032360,U
B,1,81,17600,99.918456,U
K,1,81,17600,19.487405,G
B,1,81,17600,99.267480,G
K,1,81,17600,7.115516,U
B,1,81,17600,99.309909,U
K,1,81,17600,19.512000,G
B,1,81,17600,99.667568,G
K,1,81,17600,7.217733,U
B,1,81,17600,99.861778,U
K,1,81,17600,19.511400,G
B,1,81,17600,99.496512,G
K,1,91,17600,7.256225,U
B,1,91,17600,99.245586,U
K,1,91,17600,19.774645,G
B,1,91,17600,99.649729,G
K,1,91,17600,7.049883,U
B,1,91,17600,99.845477,U
K,1,91,17600,19.739741,G
B,1,91,17600,99.600953,G
K,1,91,17600,7.331470,U
B,1,91,17600,101.868285,U
K,1,91,17600,19.807471,G
B,1,91,17600,99.946590,G
K,1,101,17600,7.162573,U
B,1,101,17600,99.298538,U
K,1,101,17600,20.015553,G
B,1,101,17600,99.927353,G
K,1,101,17600,7.152584,U
B,1,101,17600,99.452285,U
K,1,101,17600,20.018185,G
B,1,101,17600,99.362339,G
K,1,101,17600,7.157031,U
B,1,101,17600,99.962890,U
K,1,101,17600,20.086835,G
B,1,101,17600,100.318935,G
K,1,111,17600,7.412984,U
B,1,111,17600,99.369391,U
K,1,111,17600,20.268117,G
B,1,111,17600,99.214781,G
K,1,111,17600,8.129051,U
B,1,111,17600,106.744165,U
K,1,111,17600,22.492708,G
B,1,111,17600,109.272064,G
K,1,111,17600,7.233109,U
B,1,111,17600,99.613930,U
K,1,111,17600,20.337525,G
B,1,111,17600,100.433417,G
K,1,121,17600,7.318275,U
B,1,121,17600,100.027564,U
K,1,121,17600,20.401338,G
B,1,121,17600,99.330917,G
K,1,121,17600,7.306168,U
B,1,121,17600,99.359619,U
K,1,121,17600,20.545944,G
B,1,121,17600,99.336425,G
K,1,121,17600,7.355878,U
B,1,121,17600,99.459074,U
K,1,121,17600,20.479056,G
B,1,121,17600,99.749805,G
K,1,1,17800,0.016929,U
B,1,1,17800,95.146949,U
K,1,1,17800,0.010182,G
B,1,1,17800,97.147922,G
K,1,1,17800,0.018082,U
B,1,1,17800,94.837574,U
K,1,1,17800,0.010542,G
B,1,1,17800,96.550011,G
K,1,1,17800,0.017788,U
B,1,1,17800,95.201625,U
K,1,1,17800,0.010642,G
B,1,1,17800,96.997849,G
K,1,11,17800,10.098200,U
B,1,11,17800,99.017916,U
K,1,11,17800,20.054028,G
B,1,11,17800,98.108336,G
K,1,11,17800,10.102607,U
B,1,11,17800,99.005759,U
K,1,11,17800,19.969722,G
B,1,11,17800,98.552417,G
K,1,11,17800,10.066925,U
B,1,11,17800,98.960924,U
K,1,11,17800,20.239387,G
B,1,11,17800,98.623394,G
K,1,21,17800,11.246276,U
B,1,21,17800,98.807983,U
K,1,21,17800,22.463211,G
B,1,21,17800,99.005916,G
K,1,21,17800,11.251396,U
B,1,21,17800,98.924498,U
K,1,21,17800,22.350403,G
B,1,21,17800,99.596228,G
K,1,21,17800,11.297211,U
B,1,21,17800,98.987949,U
K,1,21,17800,22.545920,G
B,1,21,17800,98.982389,G
K,1,31,17800,11.881327,U
B,1,31,17800,99.995425,U
K,1,31,17800,23.664349,G
B,1,31,17800,99.663260,G
K,1,31,17800,11.829321,U
B,1,31,17800,99.702491,U
K,1,31,17800,23.585282,G
B,1,31,17800,99.587672,G
K,1,31,17800,11.923943,U
B,1,31,17800,100.240745,U
K,1,31,17800,23.680314,G
B,1,31,17800,100.392405,G
K,1,41,17800,12.566141,U
B,1,41,17800,99.624069,U
K,1,41,17800,24.924459,G
B,1,41,17800,100.337931,G
K,1,41,17800,12.740585,U
B,1,41,17800,99.867773,U
K,1,41,17800,24.952924,G
B,1,41,17800,99.835102,G
K,1,41,17800,12.577066,U
B,1,41,17800,99.770392,U
K,1,41,17800,24.981533,G
B,1,41,17800,99.882840,G
K,1,51,17800,13.050443,U
B,1,51,17800,99.793363,U
K,1,51,17800,26.283009,G
B,1,51,17800,100.215757,G
K,1,51,17800,13.140249,U
B,1,51,17800,100.520172,U
K,1,51,17800,25.783303,G
B,1,51,17800,101.012659,G
K,1,51,17800,12.987425,U
B,1,51,17800,100.271488,U
K,1,51,17800,26.020354,G
B,1,51,17800,100.946966,G
K,1,61,17800,13.326749,U
B,1,61,17800,99.716736,U
K,1,61,17800,26.514513,G
B,1,61,17800,101.736254,G
K,1,61,17800,13.283281,U
B,1,61,17800,99.770760,U
K,1,61,17800,26.525695,G
B,1,61,17800,100.619235,G
K,1,61,17800,13.355383,U
B,1,61,17800,100.160661,U
K,1,61,17800,26.610952,G
B,1,61,17800,100.362709,G
K,1,71,17800,13.621151,U
B,1,71,17800,100.628011,U
K,1,71,17800,27.162273,G
B,1,71,17800,100.361446,G
K,1,71,17800,13.668931,U
B,1,71,17800,106.388142,U
K,1,71,17800,27.692552,G
B,1,71,17800,104.229567,G
K,1,71,17800,14.008653,U
B,1,71,17800,100.543605,U
K,1,71,17800,27.215431,G
B,1,71,17800,100.626303,G
K,1,81,17800,14.072475,U
B,1,81,17800,101.132980,U
K,1,81,17800,27.812254,G
B,1,81,17800,102.080162,G
K,1,81,17800,14.072180,U
B,1,81,17800,100.609015,U
K,1,81,17800,27.931894,G
B,1,81,17800,100.718509,G
K,1,81,17800,13.924640,U
B,1,81,17800,102.000474,U
K,1,81,17800,27.903948,G
B,1,81,17800,100.667313,G
K,1,91,17800,14.166731,U
B,1,91,17800,100.384843,U
K,1,91,17800,28.177205,G
B,1,91,17800,100.601027,G
K,1,91,17800,14.602536,U
B,1,91,17800,100.437234,U
K,1,91,17800,28.554053,G
B,1,91,17800,101.179485,G
K,1,91,17800,14.410533,U
B,1,91,17800,100.465537,U
K,1,91,17800,28.711086,G
B,1,91,17800,100.523637,G
K,1,101,17800,14.351428,U
B,1,101,17800,101.059227,U
K,1,101,17800,28.633382,G
B,1,101,17800,100.222767,G
K,1,101,17800,14.394001,U
B,1,101,17800,101.022318,U
K,1,101,17800,28.669035,G
B,1,101,17800,101.302938,G
K,1,101,17800,14.416284,U
B,1,101,17800,100.194631,U
K,1,101,17800,28.625398,G
B,1,101,17800,100.687426,G
K,1,111,17800,14.604996,U
B,1,111,17800,100.475276,U
K,1,111,17800,29.087297,G
B,1,111,17800,100.515417,G
K,1,111,17800,14.518002,U
B,1,111,17800,100.465946,U
K,1,111,17800,29.075761,G
B,1,111,17800,100.737636,G
K,1,111,17800,14.829040,U
B,1,111,17800,100.611788,U
K,1,111,17800,29.760994,G
B,1,111,17800,101.678020,G
K,1,121,17800,14.635713,U
B,1,121,17800,100.448707,U
K,1,121,17800,29.296147,G
B,1,121,17800,101.200141,G
K,1,121,17800,14.630425,U
B,1,121,17800,100.435548,U
K,1,121,17800,29.238549,G
B,1,121,17800,101.663010,G
K,1,121,17800,14.656508,U
B,1,121,17800,100.961211,U
K,1,121,17800,29.186771,G
B,1,121,17800,101.496913,G
K,1,1,18000,0.018735,U
B,1,1,18000,97.418224,U
K,1,1,18000,0.010365,G
B,1,1,18000,97.457867,G
K,1,1,18000,0.016894,U
B,1,1,18000,97.041990,U
K,1,1,18000,0.009559,G
B,1,1,18000,97.213211,G
K,1,1,18000,0.017959,U
B,1,1,18000,96.651869,U
K,1,1,18000,0.009569,G
B,1,1,18000,97.470207,G
K,1,11,18000,14.926712,U
B,1,11,18000,99.183280,U
K,1,11,18000,13.007926,G
B,1,11,18000,100.169612,G
K,1,11,18000,14.941690,U
B,1,11,18000,99.506500,U
K,1,11,18000,13.095561,G
B,1,11,18000,99.230679,G
K,1,11,18000,14.922088,U
B,1,11,18000,99.283665,U
K,1,11,18000,12.825289,G
B,1,11,18000,99.314885,G
K,1,21,18000,16.650688,U
B,1,21,18000,100.099297,U
K,1,21,18000,14.320084,G
B,1,21,18000,99.993448,G
K,1,21,18000,16.575302,U
B,1,21,18000,100.214955,U
K,1,21,18000,14.342591,G
B,1,21,18000,100.057155,G
K,1,21,18000,16.706488,U
B,1,21,18000,100.399787,U
K,1,21,18000,14.425462,G
B,1,21,18000,100.129012,G
K,1,31,18000,17.939911,U
B,1,31,18000,101.127514,U
K,1,31,18000,15.472799,G
B,1,31,18000,101.171875,G
K,1,31,18000,17.627862,U
B,1,31,18000,100.786421,U
K,1,31,18000,15.190468,G
B,1,31,18000,100.958843,G
K,1,31,18000,17.655488,U
B,1,31,18000,102.175674,U
K,1,31,18000,15.294285,G
B,1,31,18000,101.741047,G
K,1,41,18000,18.723391,U
B,1,41,18000,101.434114,U
K,1,41,18000,16.013211,G
B,1,41,18000,101.326160,G
K,1,41,18000,18.676852,U
B,1,41,18000,100.891906,U
K,1,41,18000,16.024402,G
B,1,41,18000,101.624304,G
K,1,41,18000,18.642891,U
B,1,41,18000,100.910780,U
K,1,41,18000,15.993756,G
B,1,41,18000,100.790497,G
K,1,51,18000,19.298764,U
B,1,51,18000,101.158330,U
K,1,51,18000,16.620561,G
B,1,51,18000,101.052924,G
K,1,51,18000,19.169398,U
B,1,51,18000,100.904498,U
K,1,51,18000,16.593093,G
B,1,51,18000,100.743147,G
K,1,51,18000,19.676297,U
B,1,51,18000,101.903923,U
K,1,51,18000,16.695815,G
B,1,51,18000,100.913717,G
K,1,61,18000,19.730051,U
B,1,61,18000,102.039817,U
K,1,61,18000,16.941858,G
B,1,61,18000,101.766476,G
K,1,61,18000,19.766762,U
B,1,61,18000,101.349831,U
K,1,61,18000,16.978727,G
B,1,61,18000,101.667809,G
K,1,61,18000,19.675045,U
B,1,61,18000,103.245088,U
K,1,61,18000,16.909775,G
B,1,61,18000,101.558951,G
K,1,71,18000,20.336636,U
B,1,71,18000,101.428125,U
K,1,71,18000,17.691890,G
B,1,71,18000,101.776048,G
K,1,71,18000,20.333308,U
B,1,71,18000,102.022521,U
K,1,71,18000,17.377068,G
B,1,71,18000,101.436406,G
K,1,71,18000,20.137377,U
B,1,71,18000,101.705807,U
K,1,71,18000,17.337252,G
B,1,71,18000,101.805664,G
K,1,81,18000,20.747393,U
B,1,81,18000,101.447054,U
K,1,81,18000,17.816139,G
B,1,81,18000,102.015221,G
K,1,81,18000,20.784454,U
B,1,81,18000,102.036716,U
K,1,81,18000,17.821889,G
B,1,81,18000,101.367752,G
K,1,81,18000,20.648744,U
B,1,81,18000,101.591334,U
K,1,81,18000,17.729218,G
B,1,81,18000,101.638041,G
K,1,91,18000,21.014848,U
B,1,91,18000,101.918495,U
K,1,91,18000,18.088853,G
B,1,91,18000,102.088819,G
K,1,91,18000,21.069599,U
B,1,91,18000,102.409789,U
K,1,91,18000,18.071441,G
B,1,91,18000,102.696601,G
K,1,91,18000,21.058272,U
B,1,91,18000,101.546502,U
K,1,91,18000,18.082060,G
B,1,91,18000,102.675055,G
K,1,101,18000,21.648556,U
B,1,101,18000,104.025151,U
K,1,101,18000,18.611149,G
B,1,101,18000,103.875991,G
K,1,101,18000,21.496531,U
B,1,101,18000,103.743511,U
K,1,101,18000,18.324155,G
B,1,101,18000,102.539641,G
K,1,101,18000,21.275735,U
B,1,101,18000,102.154866,U
K,1,101,18000,18.282277,G
B,1,101,18000,101.654840,G
K,1,111,18000,21.706075,U
B,1,111,18000,102.964816,U
K,1,111,18000,18.569078,G
B,1,111,18000,102.474027,G
K,1,111,18000,21.829072,U
B,1,111,18000,102.471445,U
K,1,111,18000,18.669762,G
B,1,111,18000,101.518004,G
K,1,111,18000,21.598505,U
B,1,111,18000,103.821529,U
K,1,111,18000,18.558178,G
B,1,111,18000,101.330320,G
K,1,121,18000,21.726224,U
B,1,121,18000,102.554478,U
K,1,121,18000,18.677332,G
B,1,121,18000,101.717078,G
K,1,121,18000,21.792699,U
B,1,121,18000,102.033564,U
K,1,121,18000,18.750579,G
B,1,121,18000,102.143061,G
K,1,121,18000,21.909679,U
B,1,121,18000,102.080792,U
K,1,121,18000,18.687082,G
B,1,121,18000,102.731537,G
K,1,1,18200,0.016896,U
B,1,1,18200,94.721174,U
K,1,1,18200,0.009386,G
B,1,1,18200,97.343400,G
K,1,1,18200,0.016145,U
B,1,1,18200,94.461286,U
K,1,1,18200,0.009246,G
B,1,1,18200,97.069000,G
K,1,1,18200,0.017218,U
B,1,1,18200,94.487669,U
K,1,1,18200,0.009400,G
B,1,1,18200,96.910432,G
K,1,11,18200,4.305503,U
B,1,11,18200,100.497633,U
K,1,11,18200,12.825198,G
B,1,11,18200,100.402807,G
K,1,11,18200,4.340107,U
B,1,11,18200,100.841398,U
K,1,11,18200,12.875848,G
B,1,11,18200,101.306134,G
K,1,11,18200,4.280621,U
B,1,11,18200,100.557183,U
K,1,11,18200,12.868055,G
B,1,11,18200,100.601473,G
K,1,21,18200,4.821432,U
B,1,21,18200,101.898522,U
K,1,21,18200,14.172838,G
B,1,21,18200,101.892802,G
K,1,21,18200,4.812041,U
B,1,21,18200,101.231508,U
K,1,21,18200,14.197176,G
B,1,21,18200,101.269676,G
K,1,21,18200,4.798032,U
B,1,21,18200,101.177007,U
K,1,21,18200,14.206374,G
B,1,21,18200,101.270483,G
K,1,31,18200,5.089967,U
B,1,31,18200,102.351798,U
K,1,31,18200,15.127707,G
B,1,31,18200,101.418599,G
K,1,31,18200,5.089522,U
B,1,31,18200,102.005730,U
K,1,31,18200,15.095755,G
B,1,31,18200,101.280274,G
K,1,31,18200,5.149384,U
B,1,31,18200,101.983961,U
K,1,31,18200,15.132419,G
B,1,31,18200,101.120238,G
K,1,41,18200,5.347764,U
B,1,41,18200,101.947502,U
K,1,41,18200,15.948404,G
B,1,41,18200,101.917482,G
K,1,41,18200,5.392399,U
B,1,41,18200,102.375248,U
K,1,41,18200,15.928811,G
B,1,41,18200,102.252210,G
K,1,41,18200,5.423275,U
B,1,41,18200,102.680381,U
K,1,41,18200,15.902029,G
B,1,41,18200,102.211317,G
K,1,51,18200,5.522458,U
B,1,51,18200,102.009699,U
K,1,51,18200,16.499497,G
B,1,51,18200,101.891091,G
K,1,51,18200,5.508164,U
B,1,51,18200,102.224058,U
K,1,51,18200,16.554850,G
B,1,51,18200,102.253284,G
K,1,51,18200,5.595901,U
B,1,51,18200,102.142650,U
K,1,51,18200,16.428954,G
B,1,51,18200,101.896789,G
K,1,61,18200,6.264054,U
B,1,61,18200,115.509157,U
K,1,61,18200,18.351015,G
B,1,61,18200,113.297676,G
K,1,61,18200,6.206439,U
B,1,61,18200,104.619815,U
K,1,61,18200,17.689339,G
B,1,61,18200,103.472648,G
K,1,61,18200,5.752961,U
B,1,61,18200,103.815547,U
K,1,61,18200,17.605823,G
B,1,61,18200,103.774924,G
K,1,71,18200,6.780589,U
B,1,71,18200,105.079916,U
K,1,71,18200,17.554097,G
B,1,71,18200,103.892589,G
K,1,71,18200,6.603096,U
B,1,71,18200,104.321431,U
K,1,71,18200,18.084359,G
B,1,71,18200,103.606134,G
K,1,71,18200,5.816555,U
B,1,71,18200,104.623762,U
K,1,71,18200,18.670354,G
B,1,71,18200,103.662643,G
K,1,81,18200,5.923211,U
B,1,81,18200,104.165174,U
K,1,81,18200,18.726943,G
B,1,81,18200,104.316314,G
K,1,81,18200,6.039172,U
B,1,81,18200,104.495049,U
K,1,81,18200,18.335036,G
B,1,81,18200,104.018208,G
K,1,81,18200,6.079938,U
B,1,81,18200,104.614507,U
K,1,81,18200,18.074363,G
B,1,81,18200,104.521573,G
K,1,91,18200,6.109619,U
B,1,91,18200,104.322931,U
K,1,91,18200,19.382482,G
B,1,91,18200,104.538068,G
K,1,91,18200,6.604577,U
B,1,91,18200,104.619159,U
K,1,91,18200,18.843969,G
B,1,91,18200,104.377335,G
K,1,91,18200,6.275798,U
B,1,91,18200,105.248296,U
K,1,91,18200,18.945378,G
B,1,91,18200,105.572403,G
K,1,101,18200,6.968679,U
B,1,101,18200,105.608461,U
K,1,101,18200,19.260767,G
B,1,101,18200,109.809770,G
K,1,101,18200,6.166623,U
B,1,101,18200,103.655401,U
K,1,101,18200,18.396967,G
B,1,101,18200,103.726411,G
K,1,101,18200,6.183143,U
B,1,101,18200,103.482657,U
K,1,101,18200,18.598381,G
B,1,101,18200,103.483408,G
K,1,111,18200,6.225410,U
B,1,111,18200,103.468600,U
K,1,111,18200,18.751452,G
B,1,111,18200,103.890304,G
K,1,111,18200,6.483567,U
B,1,111,18200,103.391488,U
K,1,111,18200,18.611244,G
B,1,111,18200,103.781876,G
K,1,111,18200,6.203935,U
B,1,111,18200,103.424077,U
K,1,111,18200,18.861366,G
B,1,111,18200,103.425390,G
K,1,121,18200,6.285957,U
B,1,121,18200,104.081802,U
K,1,121,18200,18.930866,G
B,1,121,18200,103.535650,G
K,1,121,18200,6.366136,U
B,1,121,18200,103.535113,U
K,1,121,18200,18.771864,G
B,1,121,18200,103.543933,G
K,1,121,18200,6.445608,U
B,1,121,18200,104.208890,U
K,1,121,18200,18.994974,G
B,1,121,18200,103.417219,G
K,1,1,18400,0.017016,U
B,1,1,18400,101.332043,U
K,1,1,18400,0.009476,G
B,1,1,18400,102.491886,G
K,1,1,18400,0.014728,U
B,1,1,18400,101.154756,U
K,1,1,18400,0.009283,G
B,1,1,18400,101.503266,G
K,1,1,18400,0.014818,U
B,1,1,18400,100.540221,U
K,1,1,18400,0.008795,G
B,1,1,18400,101.117577,G
K,1,11,18400,3.304991,U
B,1,11,18400,102.336731,U
K,1,11,18400,14.523651,G
B,1,11,18400,101.542145,G
