DataStructure,Dimensions,KNeighbors,NumPoints,Time(millis),Distribution
Q,2,10081,12600,11.195761,U
Q,2,10081,12600,12.060213,G
K,2,10081,12600,12.889380,U
B,2,10081,12600,3.602459,U
K,2,10081,12600,9.724286,G
B,2,10081,12600,6.622300,G
Q,2,10081,12600,11.226247,U
Q,2,10081,12600,12.048834,G
K,2,10081,12600,13.014769,U
B,2,10081,12600,3.563621,U
K,2,10081,12600,9.734469,G
B,2,10081,12600,6.770511,G
Q,2,10081,12600,11.217155,U
Q,2,10081,12600,12.095142,G
K,2,11089,12600,10.455246,U
B,2,11089,12600,6.648901,U
K,2,11089,12600,9.713747,G
B,2,11089,12600,6.817160,G
Q,2,11089,12600,8.199724,U
Q,2,11089,12600,9.345974,G
K,2,11089,12600,10.343360,U
B,2,11089,12600,6.805095,U
K,2,11089,12600,9.748156,G
B,2,11089,12600,6.830171,G
Q,2,11089,12600,8.305489,U
Q,2,11089,12600,9.213201,G
K,2,11089,12600,10.496064,U
B,2,11089,12600,6.658606,U
K,2,11089,12600,9.758727,G
B,2,11089,12600,6.938639,G
Q,2,11089,12600,8.167531,U
Q,2,11089,12600,9.200346,G
K,2,12097,12600,7.463960,U
B,2,12097,12600,4.986148,U
K,2,12097,12600,8.678103,G
B,2,12097,12600,4.689056,G
Q,2,12097,12600,5.099169,U
Q,2,12097,12600,6.239193,G
K,2,12097,12600,7.462243,U
B,2,12097,12600,5.021716,U
K,2,12097,12600,8.675801,G
B,2,12097,12600,4.670087,G
Q,2,12097,12600,5.107518,U
Q,2,12097,12600,6.255215,G
K,2,12097,12600,7.458652,U
B,2,12097,12600,4.847238,U
K,2,12097,12600,8.687733,G
B,2,12097,12600,4.669434,G
Q,2,12097,12600,5.108941,U
Q,2,12097,12600,6.235781,G
K,2,1,12800,0.018349,U
B,2,1,12800,0.223233,U
K,2,1,12800,0.157018,G
B,2,1,12800,0.218666,G
Q,2,1,12800,0.106505,U
Q,2,1,12800,0.131365,G
K,2,1,12800,0.017140,U
B,2,1,12800,0.219196,U
K,2,1,12800,0.155138,G
B,2,1,12800,0.216651,G
Q,2,1,12800,0.103270,U
Q,2,1,12800,0.127650,G
K,2,1,12800,0.017108,U
B,2,1,12800,0.219581,U
K,2,1,12800,0.155618,G
B,2,1,12800,0.217456,G
Q,2,1,12800,0.103047,U
Q,2,1,12800,0.127632,G
K,2,1025,12800,4.158052,U
B,2,1025,12800,0.857834,U
K,2,1025,12800,24.347170,G
B,2,1025,12800,1.525305,G
Q,2,1025,12800,6.092853,U
Q,2,1025,12800,8.091999,G
K,2,1025,12800,4.137004,U
B,2,1025,12800,0.853481,U
K,2,1025,12800,24.277062,G
B,2,1025,12800,1.522739,G
Q,2,1025,12800,6.054164,U
Q,2,1025,12800,8.081785,G
K,2,1025,12800,4.142517,U
B,2,1025,12800,0.860923,U
K,2,1025,12800,24.245022,G
B,2,1025,12800,1.523056,G
Q,2,1025,12800,6.045360,U
Q,2,1025,12800,8.101633,G
K,2,2049,12800,6.658978,U
B,2,2049,12800,2.014903,U
K,2,2049,12800,28.019278,G
B,2,2049,12800,1.590925,G
Q,2,2049,12800,7.729326,U
Q,2,2049,12800,11.860799,G
K,2,2049,12800,6.642598,U
B,2,2049,12800,2.015561,U
K,2,2049,12800,27.711609,G
B,2,2049,12800,1.593095,G
Q,2,2049,12800,7.618100,U
Q,2,2049,12800,11.535266,G
K,2,2049,12800,6.631666,U
B,2,2049,12800,2.014138,U
K,2,2049,12800,27.740553,G
B,2,2049,12800,1.588526,G
Q,2,2049,12800,7.612469,U
Q,2,2049,12800,11.580196,G
K,2,3073,12800,6.839776,U
B,2,3073,12800,1.996385,U
K,2,3073,12800,28.220337,G
B,2,3073,12800,3.545485,G
Q,2,3073,12800,8.134952,U
Q,2,3073,12800,11.291361,G
K,2,3073,12800,6.954151,U
B,2,3073,12800,1.988251,U
K,2,3073,12800,28.697077,G
B,2,3073,12800,3.541794,G
Q,2,3073,12800,8.098581,U
Q,2,3073,12800,11.299756,G
K,2,3073,12800,6.827667,U
B,2,3073,12800,1.984186,U
K,2,3073,12800,28.107870,G
B,2,3073,12800,3.568446,G
Q,2,3073,12800,8.111439,U
Q,2,3073,12800,11.269288,G
K,2,4097,12800,5.945178,U
B,2,4097,12800,4.033077,U
K,2,4097,12800,27.548643,G
B,2,4097,12800,3.582364,G
Q,2,4097,12800,11.905987,U
Q,2,4097,12800,10.355205,G
K,2,4097,12800,6.456127,U
B,2,4097,12800,4.556789,U
K,2,4097,12800,32.406890,G
B,2,4097,12800,3.877603,G
Q,2,4097,12800,13.799222,U
Q,2,4097,12800,11.725059,G
K,2,4097,12800,6.338613,U
B,2,4097,12800,4.065905,U
K,2,4097,12800,27.941203,G
B,2,4097,12800,3.590072,G
Q,2,4097,12800,12.041881,U
Q,2,4097,12800,10.643388,G
K,2,5121,12800,5.570833,U
B,2,5121,12800,4.129312,U
K,2,5121,12800,26.676584,G
B,2,5121,12800,2.915251,G
Q,2,5121,12800,14.479014,U
Q,2,5121,12800,10.113064,G
K,2,5121,12800,5.685882,U
B,2,5121,12800,4.103460,U
K,2,5121,12800,26.450934,G
B,2,5121,12800,2.958421,G
Q,2,5121,12800,14.417504,U
Q,2,5121,12800,9.893512,G
K,2,5121,12800,5.555277,U
B,2,5121,12800,4.085688,U
K,2,5121,12800,26.443317,G
B,2,5121,12800,3.094365,G
Q,2,5121,12800,14.479433,U
Q,2,5121,12800,9.908943,G
K,2,6145,12800,6.048246,U
B,2,6145,12800,4.024123,U
K,2,6145,12800,24.185864,G
B,2,6145,12800,3.520840,G
Q,2,6145,12800,15.130343,U
Q,2,6145,12800,9.968008,G
K,2,6145,12800,6.304132,U
B,2,6145,12800,4.250272,U
K,2,6145,12800,24.289370,G
B,2,6145,12800,3.510390,G
Q,2,6145,12800,14.974068,U
Q,2,6145,12800,10.043422,G
K,2,6145,12800,6.041385,U
B,2,6145,12800,4.025285,U
K,2,6145,12800,24.109787,G
B,2,6145,12800,3.508541,G
Q,2,6145,12800,14.921684,U
Q,2,6145,12800,9.941073,G
K,2,7169,12800,8.021608,U
B,2,7169,12800,4.038564,U
K,2,7169,12800,21.611579,G
B,2,7169,12800,3.082687,G
Q,2,7169,12800,13.754987,U
Q,2,7169,12800,11.727230,G
K,2,7169,12800,8.091225,U
B,2,7169,12800,4.035258,U
K,2,7169,12800,21.420037,G
B,2,7169,12800,3.094918,G
Q,2,7169,12800,13.621855,U
Q,2,7169,12800,11.747032,G
K,2,7169,12800,8.015171,U
B,2,7169,12800,4.045405,U
K,2,7169,12800,21.350839,G
B,2,7169,12800,3.088819,G
Q,2,7169,12800,13.678323,U
Q,2,7169,12800,11.976686,G
K,2,8193,12800,9.937952,U
B,2,8193,12800,4.176377,U
K,2,8193,12800,18.582884,G
B,2,8193,12800,6.739338,G
Q,2,8193,12800,12.430198,U
Q,2,8193,12800,13.272395,G
K,2,8193,12800,9.933825,U
B,2,8193,12800,4.165192,U
K,2,8193,12800,18.605401,G
B,2,8193,12800,6.689733,G
Q,2,8193,12800,12.421233,U
Q,2,8193,12800,12.928738,G
K,2,8193,12800,9.941721,U
B,2,8193,12800,4.284093,U
K,2,8193,12800,18.648984,G
B,2,8193,12800,6.693162,G
Q,2,8193,12800,12.426672,U
Q,2,8193,12800,12.955810,G
K,2,9217,12800,12.295519,U
B,2,9217,12800,4.117106,U
K,2,9217,12800,15.626898,G
B,2,9217,12800,6.487440,G
Q,2,9217,12800,11.595476,U
Q,2,9217,12800,14.370575,G
K,2,9217,12800,12.285905,U
B,2,9217,12800,4.142445,U
K,2,9217,12800,15.552720,G
B,2,9217,12800,6.482935,G
Q,2,9217,12800,11.584572,U
Q,2,9217,12800,14.333051,G
K,2,9217,12800,12.280942,U
B,2,9217,12800,4.026058,U
K,2,9217,12800,15.579502,G
B,2,9217,12800,6.604819,G
Q,2,9217,12800,11.606491,U
Q,2,9217,12800,14.360975,G
K,2,10241,12800,12.403051,U
B,2,10241,12800,6.124693,U
K,2,10241,12800,13.842154,G
B,2,10241,12800,5.362370,G
Q,2,10241,12800,11.287165,U
Q,2,10241,12800,14.018663,G
K,2,10241,12800,11.642285,U
B,2,10241,12800,6.008383,U
K,2,10241,12800,12.359125,G
B,2,10241,12800,4.978800,G
Q,2,10241,12800,10.720233,U
Q,2,10241,12800,12.994073,G
K,2,10241,12800,11.931734,U
B,2,10241,12800,6.101030,U
K,2,10241,12800,12.449117,G
B,2,10241,12800,4.979148,G
Q,2,10241,12800,10.704435,U
Q,2,10241,12800,13.061282,G
K,2,11265,12800,10.790236,U
B,2,11265,12800,5.814472,U
K,2,11265,12800,9.252000,G
B,2,11265,12800,4.740093,G
Q,2,11265,12800,9.434162,U
Q,2,11265,12800,10.561785,G
K,2,11265,12800,11.043002,U
B,2,11265,12800,5.815651,U
K,2,11265,12800,9.128531,G
B,2,11265,12800,4.974551,G
Q,2,11265,12800,9.480282,U
Q,2,11265,12800,10.271568,G
K,2,11265,12800,10.787349,U
B,2,11265,12800,6.388508,U
K,2,11265,12800,9.153185,G
B,2,11265,12800,4.946836,G
Q,2,11265,12800,9.458563,U
Q,2,11265,12800,10.271275,G
K,2,12289,12800,9.538103,U
B,2,12289,12800,5.920099,U
K,2,12289,12800,5.940871,G
B,2,12289,12800,4.796997,G
Q,2,12289,12800,7.689996,U
Q,2,12289,12800,7.655595,G
K,2,12289,12800,9.530599,U
B,2,12289,12800,6.022356,U
K,2,12289,12800,5.854843,G
B,2,12289,12800,4.830113,G
Q,2,12289,12800,7.894479,U
Q,2,12289,12800,7.485300,G
K,2,12289,12800,10.026154,U
B,2,12289,12800,6.088841,U
K,2,12289,12800,6.168748,G
B,2,12289,12800,4.784225,G
Q,2,12289,12800,7.900575,U
Q,2,12289,12800,7.754555,G
K,2,1,13000,0.075440,U
B,2,1,13000,0.210640,U
K,2,1,13000,0.127711,G
B,2,1,13000,0.211208,G
Q,2,1,13000,0.103861,U
Q,2,1,13000,0.176515,G
K,2,1,13000,0.072820,U
B,2,1,13000,0.207773,U
K,2,1,13000,0.125801,G
B,2,1,13000,0.211677,G
Q,2,1,13000,0.099938,U
Q,2,1,13000,0.171889,G
K,2,1,13000,0.072904,U
B,2,1,13000,0.207388,U
K,2,1,13000,0.125988,G
B,2,1,13000,0.211474,G
Q,2,1,13000,0.099561,U
Q,2,1,13000,0.171856,G
K,2,1041,13000,11.007397,U
B,2,1041,13000,1.326432,U
K,2,1041,13000,15.850641,G
B,2,1041,13000,1.120042,G
Q,2,1041,13000,5.985684,U
Q,2,1041,13000,14.192606,G
K,2,1041,13000,11.081340,U
B,2,1041,13000,1.142942,U
K,2,1041,13000,15.883000,G
B,2,1041,13000,1.126568,G
Q,2,1041,13000,5.991262,U
Q,2,1041,13000,14.213301,G
K,2,1041,13000,10.994466,U
B,2,1041,13000,1.139970,U
K,2,1041,13000,15.931215,G
B,2,1041,13000,1.126117,G
Q,2,1041,13000,6.006796,U
Q,2,1041,13000,14.190271,G
K,2,2081,13000,13.960393,U
B,2,2081,13000,3.072921,U
K,2,2081,13000,20.423990,G
B,2,2081,13000,2.426691,G
Q,2,2081,13000,7.085662,U
Q,2,2081,13000,17.519416,G
K,2,2081,13000,14.074496,U
B,2,2081,13000,3.131659,U
K,2,2081,13000,20.391589,G
B,2,2081,13000,2.450940,G
Q,2,2081,13000,7.094018,U
Q,2,2081,13000,17.676544,G
K,2,2081,13000,14.017492,U
B,2,2081,13000,3.096003,U
K,2,2081,13000,20.599484,G
B,2,2081,13000,2.440308,G
Q,2,2081,13000,7.157190,U
Q,2,2081,13000,17.544830,G
K,2,3121,13000,15.002459,U
B,2,3121,13000,3.628156,U
K,2,3121,13000,23.563254,G
B,2,3121,13000,2.323471,G
Q,2,3121,13000,7.470714,U
Q,2,3121,13000,17.805250,G
K,2,3121,13000,14.973975,U
B,2,3121,13000,3.599274,U
K,2,3121,13000,23.373188,G
B,2,3121,13000,2.320637,G
Q,2,3121,13000,7.411927,U
Q,2,3121,13000,17.858006,G
K,2,3121,13000,15.045507,U
B,2,3121,13000,3.914509,U
K,2,3121,13000,23.587487,G
B,2,3121,13000,2.303685,G
Q,2,3121,13000,7.453810,U
Q,2,3121,13000,17.846062,G
K,2,4161,13000,14.757106,U
B,2,4161,13000,3.612668,U
K,2,4161,13000,24.946843,G
B,2,4161,13000,2.041838,G
Q,2,4161,13000,7.912437,U
Q,2,4161,13000,17.996957,G
K,2,4161,13000,14.655170,U
B,2,4161,13000,3.625518,U
K,2,4161,13000,25.295114,G
B,2,4161,13000,2.039374,G
Q,2,4161,13000,7.904224,U
Q,2,4161,13000,17.978099,G
K,2,4161,13000,14.479640,U
B,2,4161,13000,3.593006,U
K,2,4161,13000,25.027944,G
B,2,4161,13000,2.012175,G
Q,2,4161,13000,8.100426,U
Q,2,4161,13000,17.992022,G
K,2,5201,13000,13.826069,U
B,2,5201,13000,2.182716,U
K,2,5201,13000,24.770982,G
B,2,5201,13000,5.511591,G
Q,2,5201,13000,10.362520,U
Q,2,5201,13000,18.335898,G
K,2,5201,13000,13.811225,U
B,2,5201,13000,2.362913,U
K,2,5201,13000,24.775296,G
B,2,5201,13000,5.527485,G
Q,2,5201,13000,9.998069,U
Q,2,5201,13000,18.781914,G
K,2,5201,13000,13.821692,U
B,2,5201,13000,2.183683,U
K,2,5201,13000,24.840243,G
B,2,5201,13000,5.511460,G
Q,2,5201,13000,9.951796,U
Q,2,5201,13000,18.279897,G
K,2,6241,13000,14.016114,U
B,2,6241,13000,6.437368,U
K,2,6241,13000,23.173308,G
B,2,6241,13000,4.924684,G
Q,2,6241,13000,10.559791,U
Q,2,6241,13000,18.519966,G
K,2,6241,13000,13.958450,U
B,2,6241,13000,6.185204,U
K,2,6241,13000,23.164592,G
B,2,6241,13000,4.938185,G
Q,2,6241,13000,10.556873,U
Q,2,6241,13000,18.482720,G
K,2,6241,13000,13.970697,U
B,2,6241,13000,6.238846,U
K,2,6241,13000,23.243838,G
B,2,6241,13000,5.126323,G
Q,2,6241,13000,10.567491,U
Q,2,6241,13000,18.540266,G
K,2,7281,13000,14.260283,U
B,2,7281,13000,5.417581,U
K,2,7281,13000,21.499119,G
B,2,7281,13000,5.343567,G
Q,2,7281,13000,9.507738,U
Q,2,7281,13000,18.306217,G
K,2,7281,13000,14.254482,U
B,2,7281,13000,5.227708,U
K,2,7281,13000,21.349621,G
B,2,7281,13000,5.293906,G
Q,2,7281,13000,9.424724,U
Q,2,7281,13000,18.277601,G
K,2,7281,13000,14.260915,U
B,2,7281,13000,5.430999,U
K,2,7281,13000,21.293822,G
B,2,7281,13000,5.287975,G
Q,2,7281,13000,9.430427,U
Q,2,7281,13000,18.251717,G
K,2,8321,13000,14.974862,U
B,2,8321,13000,5.203859,U
K,2,8321,13000,18.962052,G
B,2,8321,13000,5.718859,G
Q,2,8321,13000,9.706803,U
Q,2,8321,13000,17.608758,G
K,2,8321,13000,14.907412,U
B,2,8321,13000,5.170766,U
K,2,8321,13000,18.927673,G
B,2,8321,13000,5.288508,G
Q,2,8321,13000,9.702561,U
Q,2,8321,13000,17.149127,G
K,2,8321,13000,14.844279,U
B,2,8321,13000,5.168444,U
K,2,8321,13000,18.895920,G
B,2,8321,13000,5.398703,G
Q,2,8321,13000,9.702738,U
Q,2,8321,13000,17.142860,G
K,2,9361,13000,15.016585,U
B,2,9361,13000,4.956126,U
K,2,9361,13000,16.186628,G
B,2,9361,13000,5.386986,G
Q,2,9361,13000,10.841844,U
Q,2,9361,13000,15.062294,G
K,2,9361,13000,15.002851,U
B,2,9361,13000,4.954692,U
K,2,9361,13000,16.281845,G
B,2,9361,13000,5.256361,G
Q,2,9361,13000,10.647677,U
Q,2,9361,13000,15.087951,G
K,2,9361,13000,15.001659,U
B,2,9361,13000,4.921361,U
K,2,9361,13000,16.214530,G
B,2,9361,13000,5.164191,G
Q,2,9361,13000,10.659027,U
Q,2,9361,13000,15.069934,G
K,2,10401,13000,13.009848,U
B,2,10401,13000,4.280311,U
K,2,10401,13000,13.020106,G
B,2,10401,13000,5.317881,G
Q,2,10401,13000,9.529473,U
Q,2,10401,13000,12.071738,G
K,2,10401,13000,13.192583,U
B,2,10401,13000,4.295277,U
K,2,10401,13000,13.466286,G
B,2,10401,13000,5.337082,G
Q,2,10401,13000,9.642037,U
Q,2,10401,13000,12.171608,G
K,2,10401,13000,13.061574,U
B,2,10401,13000,4.274953,U
K,2,10401,13000,13.052336,G
B,2,10401,13000,5.329495,G
Q,2,10401,13000,9.501906,U
Q,2,10401,13000,12.066071,G
K,2,11441,13000,10.687073,U
B,2,11441,13000,4.444290,U
K,2,11441,13000,9.914600,G
B,2,11441,13000,5.087942,G
Q,2,11441,13000,8.238054,U
Q,2,11441,13000,8.987119,G
K,2,11441,13000,10.431466,U
B,2,11441,13000,4.421951,U
K,2,11441,13000,9.888538,G
B,2,11441,13000,5.243262,G
Q,2,11441,13000,8.233261,U
Q,2,11441,13000,8.985850,G
K,2,11441,13000,10.476425,U
B,2,11441,13000,4.453513,U
K,2,11441,13000,9.990473,G
B,2,11441,13000,5.258514,G
Q,2,11441,13000,8.351034,U
Q,2,11441,13000,9.020105,G
K,2,12481,13000,7.766541,U
B,2,12481,13000,4.217162,U
K,2,12481,13000,6.639181,G
B,2,12481,13000,6.163986,G
Q,2,12481,13000,7.399489,U
Q,2,12481,13000,5.992066,G
K,2,12481,13000,7.750452,U
B,2,12481,13000,4.400329,U
K,2,12481,13000,6.632319,G
B,2,12481,13000,6.385282,G
Q,2,12481,13000,7.427863,U
Q,2,12481,13000,6.043404,G
K,2,12481,13000,7.764259,U
B,2,12481,13000,4.426398,U
K,2,12481,13000,6.636807,G
B,2,12481,13000,6.196122,G
Q,2,12481,13000,7.261034,U
Q,2,12481,13000,6.191472,G
K,2,1,13200,0.102255,U
B,2,1,13200,0.224636,U
K,2,1,13200,0.108803,G
B,2,1,13200,0.190865,G
Q,2,1,13200,0.124961,U
Q,2,1,13200,0.154872,G
K,2,1,13200,0.099881,U
B,2,1,13200,0.223624,U
K,2,1,13200,0.107495,G
B,2,1,13200,0.192279,G
Q,2,1,13200,0.121475,U
Q,2,1,13200,0.150608,G
K,2,1,13200,0.099451,U
B,2,1,13200,0.228345,U
K,2,1,13200,0.107616,G
B,2,1,13200,0.194017,G
Q,2,1,13200,0.121336,U
Q,2,1,13200,0.150781,G
K,2,1057,13200,22.109958,U
B,2,1057,13200,1.128493,U
K,2,1057,13200,25.668745,G
B,2,1057,13200,1.512018,G
Q,2,1057,13200,7.943146,U
Q,2,1057,13200,9.049629,G
K,2,1057,13200,22.010145,U
B,2,1057,13200,1.129337,U
K,2,1057,13200,25.621243,G
B,2,1057,13200,1.517143,G
Q,2,1057,13200,7.965581,U
Q,2,1057,13200,9.064007,G
K,2,1057,13200,22.087116,U
B,2,1057,13200,1.129669,U
K,2,1057,13200,25.684902,G
B,2,1057,13200,1.709474,G
Q,2,1057,13200,7.946595,U
Q,2,1057,13200,9.084786,G
K,2,2113,13200,26.907348,U
B,2,2113,13200,2.185558,U
K,2,2113,13200,30.193157,G
B,2,2113,13200,1.315522,G
Q,2,2113,13200,10.886778,U
Q,2,2113,13200,12.650156,G
K,2,2113,13200,26.833777,U
B,2,2113,13200,2.158031,U
K,2,2113,13200,29.797566,G
B,2,2113,13200,1.292989,G
Q,2,2113,13200,10.868889,U
Q,2,2113,13200,12.823425,G
K,2,2113,13200,26.869279,U
B,2,2113,13200,2.147635,U
K,2,2113,13200,29.772560,G
B,2,2113,13200,1.291520,G
Q,2,2113,13200,10.868786,U
Q,2,2113,13200,12.596768,G
K,2,3169,13200,28.239780,U
B,2,3169,13200,1.939243,U
K,2,3169,13200,30.407215,G
B,2,3169,13200,3.926682,G
Q,2,3169,13200,10.742249,U
Q,2,3169,13200,12.345289,G
K,2,3169,13200,27.310352,U
B,2,3169,13200,1.930382,U
K,2,3169,13200,30.396907,G
B,2,3169,13200,3.895103,G
Q,2,3169,13200,10.713616,U
Q,2,3169,13200,12.083145,G
K,2,3169,13200,27.361836,U
B,2,3169,13200,1.956469,U
K,2,3169,13200,30.341630,G
B,2,3169,13200,3.931377,G
Q,2,3169,13200,10.739251,U
Q,2,3169,13200,12.065827,G
K,2,4225,13200,26.726923,U
B,2,4225,13200,4.308566,U
K,2,4225,13200,29.736292,G
B,2,4225,13200,3.867045,G
Q,2,4225,13200,9.653546,U
Q,2,4225,13200,11.587387,G
K,2,4225,13200,26.705474,U
B,2,4225,13200,3.946928,U
K,2,4225,13200,29.818167,G
B,2,4225,13200,3.706406,G
Q,2,4225,13200,9.533324,U
Q,2,4225,13200,11.609511,G
K,2,4225,13200,26.648181,U
B,2,4225,13200,3.917152,U
K,2,4225,13200,29.833588,G
B,2,4225,13200,3.714860,G
Q,2,4225,13200,9.495262,U
Q,2,4225,13200,11.578169,G
K,2,5281,13200,26.693426,U
B,2,5281,13200,4.952651,U
K,2,5281,13200,28.014722,G
B,2,5281,13200,3.367621,G
Q,2,5281,13200,9.098536,U
Q,2,5281,13200,11.635281,G
K,2,5281,13200,25.987933,U
B,2,5281,13200,4.967148,U
K,2,5281,13200,27.911177,G
B,2,5281,13200,3.361490,G
Q,2,5281,13200,9.103970,U
Q,2,5281,13200,11.832607,G
K,2,5281,13200,25.983637,U
B,2,5281,13200,4.945546,U
K,2,5281,13200,28.029488,G
B,2,5281,13200,3.336767,G
Q,2,5281,13200,9.086414,U
Q,2,5281,13200,11.711981,G
K,2,6337,13200,24.067705,U
B,2,6337,13200,5.290938,U
K,2,6337,13200,25.058743,G
B,2,6337,13200,3.072733,G
Q,2,6337,13200,9.483520,U
Q,2,6337,13200,11.909485,G
K,2,6337,13200,24.184786,U
B,2,6337,13200,5.305593,U
K,2,6337,13200,25.439811,G
B,2,6337,13200,2.878402,G
Q,2,6337,13200,9.572952,U
Q,2,6337,13200,11.954220,G
K,2,6337,13200,24.190028,U
B,2,6337,13200,5.289145,U
K,2,6337,13200,25.149667,G
B,2,6337,13200,2.863853,G
Q,2,6337,13200,9.458635,U
Q,2,6337,13200,11.905618,G
K,2,7393,13200,22.070887,U
B,2,7393,13200,5.175682,U
K,2,7393,13200,22.171447,G
B,2,7393,13200,6.545103,G
Q,2,7393,13200,10.961565,U
Q,2,7393,13200,13.656721,G
K,2,7393,13200,22.038579,U
B,2,7393,13200,5.196820,U
K,2,7393,13200,22.143887,G
B,2,7393,13200,6.557461,G
Q,2,7393,13200,10.909572,U
Q,2,7393,13200,13.846460,G
K,2,7393,13200,22.031488,U
B,2,7393,13200,5.166508,U
K,2,7393,13200,22.166652,G
B,2,7393,13200,6.390492,G
Q,2,7393,13200,10.920245,U
Q,2,7393,13200,13.649044,G
K,2,8449,13200,19.827584,U
B,2,8449,13200,4.922619,U
K,2,8449,13200,19.341621,G
B,2,8449,13200,6.540603,G
Q,2,8449,13200,12.689266,U
Q,2,8449,13200,15.627251,G
K,2,8449,13200,19.284904,U
B,2,8449,13200,4.894338,U
K,2,8449,13200,19.240265,G
B,2,8449,13200,6.553377,G
Q,2,8449,13200,12.686842,U
Q,2,8449,13200,15.511169,G
K,2,8449,13200,19.269267,U
B,2,8449,13200,4.894477,U
K,2,8449,13200,19.221899,G
B,2,8449,13200,6.528248,G
Q,2,8449,13200,13.057520,U
Q,2,8449,13200,15.671011,G
K,2,9505,13200,16.310024,U
B,2,9505,13200,4.302814,U
K,2,9505,13200,16.104558,G
B,2,9505,13200,5.725649,G
Q,2,9505,13200,13.742370,U
Q,2,9505,13200,16.011399,G
K,2,9505,13200,16.300519,U
B,2,9505,13200,4.431035,U
K,2,9505,13200,16.175347,G
B,2,9505,13200,5.724865,G
Q,2,9505,13200,13.783990,U
Q,2,9505,13200,16.012428,G
K,2,9505,13200,16.544686,U
B,2,9505,13200,4.496144,U
K,2,9505,13200,16.721790,G
B,2,9505,13200,5.744433,G
Q,2,9505,13200,13.772376,U
Q,2,9505,13200,16.092504,G
K,2,10561,13200,13.012375,U
B,2,10561,13200,6.757785,U
K,2,10561,13200,12.791526,G
B,2,10561,13200,5.840479,G
Q,2,10561,13200,12.839202,U
Q,2,10561,13200,13.436613,G
K,2,10561,13200,12.994137,U
B,2,10561,13200,6.760994,U
K,2,10561,13200,12.865492,G
B,2,10561,13200,5.703020,G
Q,2,10561,13200,12.670674,U
Q,2,10561,13200,13.660739,G
K,2,10561,13200,13.046972,U
B,2,10561,13200,6.850859,U
K,2,10561,13200,12.793251,G
B,2,10561,13200,5.698371,G
Q,2,10561,13200,12.489777,U
Q,2,10561,13200,13.414216,G
K,2,11617,13200,9.607631,U
B,2,11617,13200,6.737822,U
K,2,11617,13200,9.466766,G
B,2,11617,13200,5.694954,G
Q,2,11617,13200,10.873367,U
Q,2,11617,13200,10.500947,G
K,2,11617,13200,9.630953,U
B,2,11617,13200,6.836194,U
K,2,11617,13200,9.551004,G
B,2,11617,13200,5.687074,G
Q,2,11617,13200,10.844692,U
Q,2,11617,13200,10.343203,G
K,2,11617,13200,9.771623,U
B,2,11617,13200,7.005404,U
K,2,11617,13200,9.416184,G
B,2,11617,13200,5.732900,G
Q,2,11617,13200,10.856411,U
Q,2,11617,13200,10.346938,G
K,2,12673,13200,6.198205,U
B,2,12673,13200,6.621444,U
K,2,12673,13200,6.008288,G
B,2,12673,13200,5.175355,G
Q,2,12673,13200,8.163388,U
Q,2,12673,13200,7.434833,G
K,2,12673,13200,6.220778,U
B,2,12673,13200,6.349422,U
K,2,12673,13200,6.206472,G
B,2,12673,13200,4.994093,G
Q,2,12673,13200,8.149073,U
Q,2,12673,13200,7.445526,G
K,2,12673,13200,6.209374,U
B,2,12673,13200,6.349971,U
K,2,12673,13200,6.011390,G
B,2,12673,13200,5.181241,G
Q,2,12673,13200,8.163868,U
Q,2,12673,13200,7.442635,G
K,2,1,13400,0.027484,U
B,2,1,13400,0.226856,U
K,2,1,13400,0.038662,G
B,2,1,13400,0.229046,G
Q,2,1,13400,0.198602,U
Q,2,1,13400,0.187229,G
K,2,1,13400,0.025812,U
B,2,1,13400,0.222864,U
K,2,1,13400,0.038009,G
B,2,1,13400,0.227947,G
Q,2,1,13400,0.192377,U
Q,2,1,13400,0.181144,G
K,2,1,13400,0.025834,U
B,2,1,13400,0.222416,U
K,2,1,13400,0.037679,G
B,2,1,13400,0.227674,G
Q,2,1,13400,0.191936,U
Q,2,1,13400,0.181150,G
K,2,1073,13400,5.500933,U
B,2,1073,13400,1.024498,U
K,2,1073,13400,5.265855,G
B,2,1073,13400,1.118757,G
Q,2,1073,13400,14.069079,U
Q,2,1073,13400,13.471874,G
K,2,1073,13400,5.530397,U
B,2,1073,13400,1.026010,U
K,2,1073,13400,5.277492,G
B,2,1073,13400,1.119290,G
Q,2,1073,13400,14.070107,U
Q,2,1073,13400,13.511672,G
K,2,1073,13400,5.505597,U
B,2,1073,13400,1.024410,U
K,2,1073,13400,5.273323,G
B,2,1073,13400,1.120702,G
Q,2,1073,13400,14.069311,U
Q,2,1073,13400,13.562291,G
K,2,2145,13400,5.642292,U
B,2,2145,13400,3.015042,U
K,2,2145,13400,4.850674,G
B,2,2145,13400,2.870382,G
Q,2,2145,13400,17.184496,U
Q,2,2145,13400,15.886964,G
K,2,2145,13400,5.675447,U
B,2,2145,13400,3.018005,U
K,2,2145,13400,4.862072,G
B,2,2145,13400,2.737928,G
Q,2,2145,13400,17.271464,U
Q,2,2145,13400,15.928602,G
K,2,2145,13400,5.638836,U
B,2,2145,13400,3.037673,U
K,2,2145,13400,4.838327,G
B,2,2145,13400,2.665204,G
Q,2,2145,13400,17.159954,U
Q,2,2145,13400,15.854655,G
K,2,3217,13400,5.498679,U
B,2,3217,13400,2.665623,U
K,2,3217,13400,4.421732,G
