DataStructure,Dimensions,KNeighbors,NumPoints,Time(millis),Distribution
B,4,121,10200,0.391835,G
K,4,121,10200,5.111479,U
B,4,121,10200,0.949850,U
K,4,121,10200,4.071593,G
B,4,121,10200,0.390294,G
K,4,121,10200,5.122811,U
B,4,121,10200,0.950425,U
K,4,121,10200,4.072269,G
B,4,121,10200,0.392282,G
K,4,1,10400,0.045050,U
B,4,1,10400,0.338199,U
K,4,1,10400,0.083431,G
B,4,1,10400,0.406951,G
K,4,1,10400,0.044095,U
B,4,1,10400,0.333011,U
K,4,1,10400,0.085047,G
B,4,1,10400,0.462460,G
K,4,1,10400,0.042733,U
B,4,1,10400,0.322959,U
K,4,1,10400,0.082734,G
B,4,1,10400,0.393358,G
K,4,11,10400,0.137189,U
B,4,11,10400,0.495946,U
K,4,11,10400,0.480933,G
B,4,11,10400,0.428962,G
K,4,11,10400,0.136287,U
B,4,11,10400,0.333345,U
K,4,11,10400,0.487124,G
B,4,11,10400,0.402441,G
K,4,11,10400,0.135197,U
B,4,11,10400,0.337569,U
K,4,11,10400,0.480407,G
B,4,11,10400,0.406061,G
K,4,21,10400,0.225194,U
B,4,21,10400,0.331135,U
K,4,21,10400,0.769836,G
B,4,21,10400,0.400729,G
K,4,21,10400,0.233874,U
B,4,21,10400,0.346685,U
K,4,21,10400,0.795763,G
B,4,21,10400,0.403203,G
K,4,21,10400,0.224659,U
B,4,21,10400,0.324970,U
K,4,21,10400,0.773135,G
B,4,21,10400,0.393848,G
K,4,31,10400,0.268707,U
B,4,31,10400,0.336447,U
K,4,31,10400,0.983673,G
B,4,31,10400,0.414297,G
K,4,31,10400,0.268240,U
B,4,31,10400,0.337333,U
K,4,31,10400,0.982347,G
B,4,31,10400,0.416969,G
K,4,31,10400,0.268750,U
B,4,31,10400,0.384348,U
K,4,31,10400,0.983173,G
B,4,31,10400,0.452485,G
K,4,41,10400,0.331110,U
B,4,41,10400,0.495742,U
K,4,41,10400,1.190592,G
B,4,41,10400,0.413930,G
K,4,41,10400,0.356217,U
B,4,41,10400,0.355134,U
K,4,41,10400,1.205691,G
B,4,41,10400,0.423392,G
K,4,41,10400,0.350565,U
B,4,41,10400,0.325491,U
K,4,41,10400,1.208423,G
B,4,41,10400,0.393148,G
K,4,51,10400,0.358233,U
B,4,51,10400,0.341742,U
K,4,51,10400,1.357951,G
B,4,51,10400,0.411729,G
K,4,51,10400,0.352269,U
B,4,51,10400,0.330756,U
K,4,51,10400,1.347251,G
B,4,51,10400,0.405198,G
K,4,51,10400,0.352045,U
B,4,51,10400,0.330087,U
K,4,51,10400,1.356279,G
B,4,51,10400,0.403252,G
K,4,61,10400,0.377208,U
B,4,61,10400,0.320384,U
K,4,61,10400,1.499759,G
B,4,61,10400,0.410046,G
K,4,61,10400,0.407398,U
B,4,61,10400,0.387272,U
K,4,61,10400,1.597568,G
B,4,61,10400,0.499124,G
K,4,61,10400,0.379997,U
B,4,61,10400,0.355998,U
K,4,61,10400,1.500791,G
B,4,61,10400,0.542929,G
K,4,71,10400,0.397595,U
B,4,71,10400,0.331560,U
K,4,71,10400,1.698646,G
B,4,71,10400,0.408482,G
K,4,71,10400,0.397647,U
B,4,71,10400,0.324542,U
K,4,71,10400,1.694377,G
B,4,71,10400,0.402003,G
K,4,71,10400,0.404430,U
B,4,71,10400,0.332205,U
K,4,71,10400,1.738601,G
B,4,71,10400,0.412060,G
K,4,81,10400,0.440655,U
B,4,81,10400,0.300537,U
K,4,81,10400,1.884886,G
B,4,81,10400,0.387572,G
K,4,81,10400,0.440898,U
B,4,81,10400,0.300308,U
K,4,81,10400,1.886314,G
B,4,81,10400,0.382788,G
K,4,81,10400,0.440449,U
B,4,81,10400,0.300513,U
K,4,81,10400,1.888150,G
B,4,81,10400,0.383579,G
K,4,91,10400,0.496473,U
B,4,91,10400,0.332100,U
K,4,91,10400,2.014509,G
B,4,91,10400,0.407844,G
K,4,91,10400,0.496942,U
B,4,91,10400,0.554584,U
K,4,91,10400,2.016740,G
B,4,91,10400,0.419219,G
K,4,91,10400,0.495499,U
B,4,91,10400,0.323886,U
K,4,91,10400,2.014191,G
B,4,91,10400,0.390426,G
K,4,101,10400,0.521253,U
B,4,101,10400,0.326045,U
K,4,101,10400,2.176734,G
B,4,101,10400,0.367547,G
K,4,101,10400,0.530415,U
B,4,101,10400,0.327039,U
K,4,101,10400,2.196830,G
B,4,101,10400,0.372176,G
K,4,101,10400,0.506640,U
B,4,101,10400,0.319925,U
K,4,101,10400,2.148051,G
B,4,101,10400,0.363730,G
K,4,111,10400,0.553849,U
B,4,111,10400,0.318970,U
K,4,111,10400,2.239326,G
B,4,111,10400,1.477745,G
K,4,111,10400,0.553168,U
B,4,111,10400,0.318198,U
K,4,111,10400,2.239949,G
B,4,111,10400,1.477732,G
K,4,111,10400,0.554479,U
B,4,111,10400,0.395236,U
K,4,111,10400,2.241493,G
B,4,111,10400,1.666676,G
K,4,121,10400,0.589233,U
B,4,121,10400,0.315814,U
K,4,121,10400,2.359830,G
B,4,121,10400,1.491207,G
K,4,121,10400,0.589868,U
B,4,121,10400,0.316266,U
K,4,121,10400,2.359178,G
B,4,121,10400,1.492368,G
K,4,121,10400,0.605342,U
B,4,121,10400,0.318060,U
K,4,121,10400,2.395400,G
B,4,121,10400,1.493758,G
K,4,1,10600,0.238881,U
B,4,1,10600,0.313585,U
K,4,1,10600,0.248891,G
B,4,1,10600,0.406424,G
K,4,1,10600,0.234524,U
B,4,1,10600,0.304557,U
K,4,1,10600,0.246634,G
B,4,1,10600,0.399435,G
K,4,1,10600,0.234084,U
B,4,1,10600,0.308728,U
K,4,1,10600,0.246105,G
B,4,1,10600,0.404162,G
K,4,11,10600,1.099366,U
B,4,11,10600,0.422331,U
K,4,11,10600,0.969834,G
B,4,11,10600,0.381351,G
K,4,11,10600,1.092458,U
B,4,11,10600,0.287766,U
K,4,11,10600,0.962997,G
B,4,11,10600,0.382906,G
K,4,11,10600,1.093557,U
B,4,11,10600,0.290358,U
K,4,11,10600,0.961301,G
B,4,11,10600,0.387099,G
K,4,21,10600,1.633270,U
B,4,21,10600,0.294976,U
K,4,21,10600,1.440369,G
B,4,21,10600,0.382505,G
K,4,21,10600,1.636885,U
B,4,21,10600,0.297617,U
K,4,21,10600,1.440898,G
B,4,21,10600,0.386127,G
K,4,21,10600,1.669191,U
B,4,21,10600,0.311001,U
K,4,21,10600,1.458379,G
B,4,21,10600,0.406758,G
K,4,31,10600,2.068340,U
B,4,31,10600,0.302545,U
K,4,31,10600,1.806699,G
B,4,31,10600,0.407539,G
K,4,31,10600,2.063457,U
B,4,31,10600,0.302874,U
K,4,31,10600,1.807639,G
B,4,31,10600,0.409983,G
K,4,31,10600,2.132599,U
B,4,31,10600,0.331032,U
K,4,31,10600,1.844944,G
B,4,31,10600,0.589120,G
K,4,41,10600,2.625965,U
B,4,41,10600,0.310239,U
K,4,41,10600,2.281334,G
B,4,41,10600,0.404000,G
K,4,41,10600,2.629284,U
B,4,41,10600,0.315868,U
K,4,41,10600,2.273527,G
B,4,41,10600,0.407739,G
K,4,41,10600,2.629505,U
B,4,41,10600,0.309497,U
K,4,41,10600,2.267545,G
B,4,41,10600,0.404452,G
K,4,51,10600,2.994458,U
B,4,51,10600,0.325605,U
K,4,51,10600,2.623782,G
B,4,51,10600,0.404033,G
K,4,51,10600,2.991137,U
B,4,51,10600,0.324799,U
K,4,51,10600,2.623926,G
B,4,51,10600,0.404294,G
K,4,51,10600,3.076187,U
B,4,51,10600,0.337482,U
K,4,51,10600,2.636344,G
B,4,51,10600,0.515861,G
K,4,61,10600,3.370621,U
B,4,61,10600,0.401542,U
K,4,61,10600,2.965444,G
B,4,61,10600,0.493530,G
K,4,61,10600,3.326439,U
B,4,61,10600,0.356427,U
K,4,61,10600,2.927305,G
B,4,61,10600,0.605270,G
K,4,61,10600,3.321298,U
B,4,61,10600,0.317987,U
K,4,61,10600,2.925691,G
B,4,61,10600,0.412122,G
K,4,71,10600,3.702946,U
B,4,71,10600,0.311669,U
K,4,71,10600,3.269147,G
B,4,71,10600,0.396676,G
K,4,71,10600,3.910386,U
B,4,71,10600,0.339879,U
K,4,71,10600,3.335022,G
B,4,71,10600,0.437236,G
K,4,71,10600,3.696670,U
B,4,71,10600,0.322091,U
K,4,71,10600,3.277305,G
B,4,71,10600,0.413186,G
K,4,81,10600,4.030113,U
B,4,81,10600,1.146644,U
K,4,81,10600,3.585026,G
B,4,81,10600,0.390379,G
K,4,81,10600,4.128065,U
B,4,81,10600,1.321627,U
K,4,81,10600,3.612006,G
B,4,81,10600,0.505391,G
K,4,81,10600,4.210136,U
B,4,81,10600,1.438414,U
K,4,81,10600,3.600219,G
B,4,81,10600,0.487096,G
K,4,91,10600,4.303067,U
B,4,91,10600,1.148373,U
K,4,91,10600,3.838834,G
B,4,91,10600,0.399416,G
K,4,91,10600,4.286460,U
B,4,91,10600,1.087404,U
K,4,91,10600,3.832787,G
B,4,91,10600,0.372595,G
K,4,91,10600,5.441598,U
B,4,91,10600,1.450698,U
K,4,91,10600,4.574661,G
B,4,91,10600,0.509679,G
K,4,101,10600,6.782129,U
B,4,101,10600,1.656961,U
K,4,101,10600,5.923281,G
B,4,101,10600,2.234580,G
K,4,101,10600,6.631776,U
B,4,101,10600,1.750905,U
K,4,101,10600,5.806210,G
B,4,101,10600,2.266155,G
K,4,101,10600,6.490745,U
B,4,101,10600,1.446919,U
K,4,101,10600,6.173122,G
B,4,101,10600,2.094814,G
K,4,111,10600,6.022413,U
B,4,111,10600,1.394471,U
K,4,111,10600,5.283607,G
B,4,111,10600,2.194583,G
K,4,111,10600,4.873787,U
B,4,111,10600,1.148828,U
K,4,111,10600,4.357695,G
B,4,111,10600,1.595848,G
K,4,111,10600,4.849578,U
B,4,111,10600,1.154796,U
K,4,111,10600,4.489477,G
B,4,111,10600,1.599219,G
K,4,121,10600,5.342561,U
B,4,121,10600,1.187024,U
K,4,121,10600,4.727466,G
B,4,121,10600,1.726697,G
K,4,121,10600,5.153888,U
B,4,121,10600,1.110084,U
K,4,121,10600,4.553310,G
B,4,121,10600,1.600533,G
K,4,121,10600,5.134696,U
B,4,121,10600,1.116665,U
K,4,121,10600,4.590961,G
B,4,121,10600,1.604317,G
K,4,1,10800,0.108102,U
B,4,1,10800,0.376294,U
K,4,1,10800,0.119094,G
B,4,1,10800,0.443407,G
K,4,1,10800,0.088028,U
B,4,1,10800,0.315307,U
K,4,1,10800,0.111816,G
B,4,1,10800,0.417502,G
K,4,1,10800,0.096763,U
B,4,1,10800,0.358629,U
K,4,1,10800,0.120669,G
B,4,1,10800,0.462515,G
K,4,11,10800,0.324970,U
B,4,11,10800,0.322904,U
K,4,11,10800,0.452533,G
B,4,11,10800,0.427336,G
K,4,11,10800,0.320158,U
B,4,11,10800,0.325131,U
K,4,11,10800,0.450988,G
B,4,11,10800,0.428108,G
K,4,11,10800,0.320017,U
B,4,11,10800,0.324239,U
K,4,11,10800,0.450676,G
B,4,11,10800,0.428317,G
K,4,21,10800,0.457402,U
B,4,21,10800,0.321027,U
K,4,21,10800,0.651477,G
B,4,21,10800,0.424932,G
K,4,21,10800,0.454322,U
B,4,21,10800,0.329909,U
K,4,21,10800,0.644918,G
B,4,21,10800,0.562268,G
K,4,21,10800,0.453305,U
B,4,21,10800,0.321701,U
K,4,21,10800,0.647085,G
B,4,21,10800,0.421767,G
K,4,31,10800,0.564439,U
B,4,31,10800,0.308878,U
K,4,31,10800,0.833521,G
B,4,31,10800,0.420434,G
K,4,31,10800,0.563744,U
B,4,31,10800,0.311218,U
K,4,31,10800,0.833747,G
B,4,31,10800,0.420703,G
K,4,31,10800,0.562468,U
B,4,31,10800,0.313638,U
K,4,31,10800,0.838335,G
B,4,31,10800,0.422126,G
K,4,41,10800,0.711905,U
B,4,41,10800,0.325582,U
K,4,41,10800,1.081847,G
B,4,41,10800,0.421866,G
K,4,41,10800,0.717010,U
B,4,41,10800,0.341268,U
K,4,41,10800,1.091947,G
B,4,41,10800,0.424710,G
K,4,41,10800,0.711280,U
B,4,41,10800,0.386174,U
K,4,41,10800,1.087042,G
B,4,41,10800,0.500383,G
K,4,51,10800,0.873864,U
B,4,51,10800,0.397445,U
K,4,51,10800,1.271586,G
B,4,51,10800,0.608327,G
K,4,51,10800,0.826525,U
B,4,51,10800,0.311694,U
K,4,51,10800,1.266085,G
B,4,51,10800,0.390662,G
K,4,51,10800,0.835323,U
B,4,51,10800,0.312849,U
K,4,51,10800,1.259919,G
B,4,51,10800,0.391900,G
K,4,61,10800,0.926309,U
B,4,61,10800,0.306343,U
K,4,61,10800,1.428560,G
B,4,61,10800,0.373611,G
K,4,61,10800,0.952830,U
B,4,61,10800,0.334837,U
K,4,61,10800,1.514358,G
B,4,61,10800,0.423916,G
K,4,61,10800,0.931850,U
B,4,61,10800,0.327736,U
K,4,61,10800,1.428013,G
B,4,61,10800,0.402754,G
K,4,71,10800,1.026255,U
B,4,71,10800,0.320047,U
K,4,71,10800,1.581740,G
B,4,71,10800,0.413675,G
K,4,71,10800,1.103382,U
B,4,71,10800,0.441100,U
K,4,71,10800,1.687209,G
B,4,71,10800,0.543910,G
K,4,71,10800,1.030074,U
B,4,71,10800,0.495901,U
K,4,71,10800,1.579194,G
B,4,71,10800,0.445566,G
K,4,81,10800,1.123685,U
B,4,81,10800,0.321010,U
K,4,81,10800,1.713978,G
B,4,81,10800,0.408462,G
K,4,81,10800,1.122193,U
B,4,81,10800,0.319245,U
K,4,81,10800,1.714356,G
B,4,81,10800,0.406108,G
K,4,81,10800,1.122440,U
B,4,81,10800,0.321854,U
K,4,81,10800,1.711956,G
B,4,81,10800,0.409401,G
K,4,91,10800,1.192653,U
B,4,91,10800,0.326522,U
K,4,91,10800,1.830909,G
B,4,91,10800,0.394587,G
K,4,91,10800,1.190521,U
B,4,91,10800,0.325625,U
K,4,91,10800,1.830450,G
B,4,91,10800,0.393738,G
K,4,91,10800,1.243371,U
B,4,91,10800,0.423202,U
K,4,91,10800,1.943064,G
B,4,91,10800,0.507902,G
K,4,101,10800,1.305636,U
B,4,101,10800,0.627673,U
K,4,101,10800,1.982406,G
B,4,101,10800,1.712357,G
K,4,101,10800,1.307115,U
B,4,101,10800,0.318573,U
K,4,101,10800,1.965127,G
B,4,101,10800,1.580382,G
K,4,101,10800,1.305806,U
B,4,101,10800,0.314178,U
K,4,101,10800,1.960481,G
B,4,101,10800,1.574573,G
K,4,111,10800,1.403581,U
B,4,111,10800,0.322379,U
K,4,111,10800,2.103531,G
B,4,111,10800,1.567197,G
K,4,111,10800,1.476889,U
B,4,111,10800,0.329897,U
K,4,111,10800,2.193830,G
B,4,111,10800,1.599989,G
K,4,111,10800,1.399837,U
B,4,111,10800,0.321463,U
K,4,111,10800,2.107571,G
B,4,111,10800,1.572744,G
K,4,121,10800,1.489993,U
B,4,121,10800,1.410826,U
K,4,121,10800,2.210372,G
B,4,121,10800,1.585675,G
K,4,121,10800,1.607681,U
B,4,121,10800,1.700163,U
K,4,121,10800,2.377144,G
B,4,121,10800,1.726495,G
K,4,121,10800,1.490180,U
B,4,121,10800,1.436547,U
K,4,121,10800,2.211531,G
B,4,121,10800,1.598996,G
K,4,1,11000,0.159008,U
B,4,1,11000,0.617990,U
K,4,1,11000,0.126447,G
B,4,1,11000,0.573614,G
K,4,1,11000,0.156495,U
B,4,1,11000,0.610641,U
K,4,1,11000,0.125932,G
B,4,1,11000,0.571374,G
K,4,1,11000,0.156476,U
B,4,1,11000,0.608298,U
K,4,1,11000,0.125351,G
B,4,1,11000,0.569605,G
K,4,11,11000,0.772024,U
B,4,11,11000,0.609969,U
K,4,11,11000,0.824949,G
B,4,11,11000,0.575935,G
K,4,11,11000,0.772333,U
B,4,11,11000,0.610179,U
K,4,11,11000,0.826300,G
B,4,11,11000,0.728705,G
K,4,11,11000,0.769275,U
B,4,11,11000,0.614391,U
K,4,11,11000,0.822927,G
B,4,11,11000,0.584918,G
K,4,21,11000,1.203123,U
B,4,21,11000,0.620733,U
K,4,21,11000,1.269159,G
B,4,21,11000,0.590318,G
K,4,21,11000,1.203466,U
B,4,21,11000,0.623591,U
K,4,21,11000,1.269840,G
B,4,21,11000,0.590926,G
K,4,21,11000,1.203632,U
B,4,21,11000,0.623718,U
K,4,21,11000,1.278577,G
B,4,21,11000,0.589647,G
K,4,31,11000,1.522863,U
B,4,31,11000,0.627632,U
K,4,31,11000,1.640784,G
B,4,31,11000,0.589045,G
K,4,31,11000,1.545399,U
B,4,31,11000,0.634264,U
K,4,31,11000,1.634790,G
B,4,31,11000,0.594895,G
K,4,31,11000,1.518589,U
B,4,31,11000,0.621045,U
K,4,31,11000,1.657438,G
B,4,31,11000,0.595969,G
K,4,41,11000,2.027126,U
B,4,41,11000,0.595296,U
K,4,41,11000,2.048062,G
B,4,41,11000,0.719185,G
K,4,41,11000,1.890015,U
B,4,41,11000,0.606045,U
K,4,41,11000,2.019194,G
B,4,41,11000,0.569482,G
K,4,41,11000,2.004443,U
B,4,41,11000,0.664257,U
K,4,41,11000,2.171100,G
B,4,41,11000,0.624157,G
K,4,51,11000,2.179586,U
B,4,51,11000,0.590290,U
K,4,51,11000,2.343625,G
B,4,51,11000,0.567141,G
K,4,51,11000,2.173628,U
B,4,51,11000,0.575630,U
K,4,51,11000,2.360341,G
B,4,51,11000,0.553406,G
K,4,51,11000,2.166738,U
B,4,51,11000,0.606699,U
K,4,51,11000,2.331762,G
B,4,51,11000,0.611722,G
K,4,61,11000,2.382665,U
B,4,61,11000,0.580712,U
K,4,61,11000,2.602120,G
B,4,61,11000,0.572510,G
K,4,61,11000,2.437730,U
B,4,61,11000,0.746066,U
K,4,61,11000,2.664990,G
B,4,61,11000,0.622391,G
K,4,61,11000,2.410240,U
B,4,61,11000,0.607855,U
K,4,61,11000,2.615794,G
B,4,61,11000,0.602845,G
K,4,71,11000,2.657736,U
B,4,71,11000,0.612545,U
K,4,71,11000,2.944433,G
B,4,71,11000,0.605063,G
K,4,71,11000,2.656716,U
B,4,71,11000,0.608181,U
K,4,71,11000,2.947549,G
B,4,71,11000,0.603448,G
K,4,71,11000,2.651427,U
B,4,71,11000,0.608956,U
K,4,71,11000,2.938131,G
B,4,71,11000,0.608682,G
K,4,81,11000,2.845538,U
B,4,81,11000,0.604144,U
K,4,81,11000,3.218278,G
B,4,81,11000,0.598401,G
K,4,81,11000,2.849196,U
B,4,81,11000,0.606710,U
K,4,81,11000,3.219836,G
B,4,81,11000,0.600757,G
K,4,81,11000,2.846935,U
B,4,81,11000,0.603431,U
K,4,81,11000,3.242110,G
B,4,81,11000,0.597623,G
K,4,91,11000,3.056044,U
B,4,91,11000,0.795576,U
K,4,91,11000,3.544619,G
B,4,91,11000,0.592993,G
K,4,91,11000,3.048414,U
B,4,91,11000,0.617995,U
K,4,91,11000,3.488452,G
B,4,91,11000,0.602972,G
K,4,91,11000,3.030627,U
B,4,91,11000,0.609747,U
K,4,91,11000,3.447376,G
B,4,91,11000,0.600309,G
K,4,101,11000,3.273790,U
B,4,101,11000,0.604392,U
K,4,101,11000,3.748422,G
B,4,101,11000,0.589939,G
K,4,101,11000,3.278533,U
B,4,101,11000,0.600421,U
K,4,101,11000,3.749029,G
B,4,101,11000,0.583867,G
K,4,101,11000,3.309334,U
B,4,101,11000,0.608716,U
K,4,101,11000,3.791837,G
B,4,101,11000,0.591244,G
K,4,111,11000,3.489998,U
B,4,111,11000,0.608113,U
K,4,111,11000,3.947021,G
B,4,111,11000,0.612488,G
K,4,111,11000,3.458903,U
B,4,111,11000,0.714301,U
K,4,111,11000,3.956687,G
B,4,111,11000,0.599032,G
K,4,111,11000,3.475348,U
B,4,111,11000,0.597508,U
K,4,111,11000,3.925508,G
B,4,111,11000,0.598272,G
K,4,121,11000,3.639932,U
B,4,121,11000,0.596050,U
K,4,121,11000,4.152219,G
B,4,121,11000,0.595045,G
K,4,121,11000,3.644778,U
B,4,121,11000,0.597707,U
K,4,121,11000,4.160629,G
B,4,121,11000,0.595362,G
K,4,121,11000,3.645565,U
B,4,121,11000,0.569282,U
K,4,121,11000,4.152830,G
B,4,121,11000,0.568088,G
K,4,1,11200,0.046284,U
B,4,1,11200,0.260656,U
K,4,1,11200,0.198437,G
B,4,1,11200,0.275576,G
K,4,1,11200,0.044267,U
B,4,1,11200,0.254238,U
K,4,1,11200,0.197186,G
B,4,1,11200,0.273126,G
K,4,1,11200,0.044926,U
B,4,1,11200,0.391202,U
K,4,1,11200,0.197329,G
B,4,1,11200,0.265712,G
K,4,11,11200,0.172967,U
B,4,11,11200,0.249049,U
K,4,11,11200,1.029465,G
B,4,11,11200,0.270257,G
K,4,11,11200,0.171903,U
B,4,11,11200,0.253813,U
K,4,11,11200,1.024034,G
B,4,11,11200,0.275062,G
K,4,11,11200,0.171655,U
B,4,11,11200,0.254592,U
K,4,11,11200,1.025188,G
B,4,11,11200,0.273862,G
K,4,21,11200,0.270514,U
B,4,21,11200,0.273945,U
K,4,21,11200,1.583590,G
B,4,21,11200,0.269452,G
K,4,21,11200,0.269439,U
B,4,21,11200,0.277079,U
K,4,21,11200,1.581581,G
B,4,21,11200,0.273951,G
K,4,21,11200,0.270537,U
B,4,21,11200,0.271202,U
K,4,21,11200,1.581011,G
B,4,21,11200,0.266318,G
K,4,31,11200,0.335282,U
B,4,31,11200,0.292301,U
K,4,31,11200,2.090021,G
B,4,31,11200,0.445115,G
K,4,31,11200,0.322218,U
B,4,31,11200,0.265115,U
K,4,31,11200,1.993472,G
B,4,31,11200,0.266743,G
K,4,31,11200,0.329023,U
B,4,31,11200,0.270816,U
K,4,31,11200,2.006806,G
B,4,31,11200,0.281060,G
K,4,41,11200,0.367568,U
B,4,41,11200,0.277194,U
K,4,41,11200,2.454239,G
B,4,41,11200,0.277508,G
K,4,41,11200,0.364621,U
B,4,41,11200,0.272664,U
K,4,41,11200,2.453691,G
B,4,41,11200,0.281395,G
K,4,41,11200,0.364297,U
B,4,41,11200,0.273803,U
K,4,41,11200,2.455997,G
B,4,41,11200,0.282802,G
K,4,51,11200,0.424175,U
B,4,51,11200,0.276465,U
K,4,51,11200,2.834199,G
B,4,51,11200,0.280650,G
K,4,51,11200,0.422937,U
B,4,51,11200,0.273652,U
K,4,51,11200,2.825364,G
B,4,51,11200,0.277121,G
K,4,51,11200,0.425602,U
B,4,51,11200,0.280260,U
K,4,51,11200,2.826590,G
B,4,51,11200,0.421320,G
K,4,61,11200,0.461608,U
B,4,61,11200,0.277367,U
K,4,61,11200,3.149123,G
B,4,61,11200,0.265313,G
K,4,61,11200,0.454948,U
B,4,61,11200,0.281721,U
K,4,61,11200,3.116908,G
B,4,61,11200,0.271659,G
K,4,61,11200,0.481896,U
B,4,61,11200,0.289620,U
K,4,61,11200,3.246731,G
B,4,61,11200,0.279396,G
K,4,71,11200,0.515575,U
B,4,71,11200,0.287661,U
K,4,71,11200,3.474345,G
B,4,71,11200,0.276635,G
K,4,71,11200,0.513742,U
B,4,71,11200,0.279497,U
K,4,71,11200,3.474911,G
B,4,71,11200,0.274351,G
K,4,71,11200,0.514709,U
B,4,71,11200,0.266642,U
K,4,71,11200,3.477013,G
B,4,71,11200,0.259425,G
K,4,81,11200,0.621676,U
B,4,81,11200,0.286552,U
K,4,81,11200,3.878600,G
B,4,81,11200,0.477765,G
K,4,81,11200,0.598308,U
B,4,81,11200,0.275673,U
K,4,81,11200,3.781181,G
B,4,81,11200,0.277022,G
K,4,81,11200,0.597160,U
B,4,81,11200,0.277587,U
K,4,81,11200,3.779787,G
B,4,81,11200,0.278380,G
K,4,91,11200,0.643026,U
B,4,91,11200,0.274289,U
K,4,91,11200,3.988735,G
B,4,91,11200,0.273167,G
K,4,91,11200,0.643959,U
B,4,91,11200,0.278805,U
K,4,91,11200,3.988902,G
B,4,91,11200,0.275798,G
K,4,91,11200,0.644795,U
B,4,91,11200,0.293048,U
K,4,91,11200,4.004706,G
B,4,91,11200,0.301079,G
K,4,101,11200,0.729994,U
B,4,101,11200,1.015511,U
K,4,101,11200,4.270800,G
B,4,101,11200,0.287850,G
K,4,101,11200,0.725914,U
B,4,101,11200,1.122968,U
K,4,101,11200,4.248694,G
B,4,101,11200,0.284775,G
K,4,101,11200,0.768876,U
B,4,101,11200,0.990548,U
K,4,101,11200,4.375644,G
B,4,101,11200,0.290519,G
K,4,111,11200,0.805176,U
B,4,111,11200,0.981888,U
K,4,111,11200,4.476095,G
B,4,111,11200,0.277288,G
K,4,111,11200,0.798035,U
B,4,111,11200,0.963402,U
K,4,111,11200,4.473777,G
B,4,111,11200,0.275866,G
K,4,111,11200,0.800250,U
B,4,111,11200,0.967169,U
K,4,111,11200,4.537161,G
B,4,111,11200,0.278332,G
K,4,121,11200,0.858106,U
B,4,121,11200,0.979020,U
K,4,121,11200,4.648707,G
B,4,121,11200,0.942240,G
K,4,121,11200,0.956213,U
B,4,121,11200,1.120202,U
K,4,121,11200,4.968268,G
B,4,121,11200,1.083913,G
K,4,121,11200,0.869773,U
B,4,121,11200,1.047492,U
K,4,121,11200,4.656914,G
B,4,121,11200,1.120853,G
K,4,1,11400,0.118365,U
B,4,1,11400,0.466253,U
K,4,1,11400,0.136360,G
B,4,1,11400,0.609298,G
K,4,1,11400,0.117158,U
B,4,1,11400,0.477618,U
K,4,1,11400,0.137705,G
B,4,1,11400,0.617535,G
K,4,1,11400,0.117540,U
B,4,1,11400,0.449463,U
K,4,1,11400,0.136014,G
B,4,1,11400,0.592329,G
K,4,11,11400,0.436377,U
B,4,11,11400,0.438393,U
K,4,11,11400,0.531826,G
B,4,11,11400,0.566580,G
K,4,11,11400,0.426251,U
B,4,11,11400,0.436183,U
K,4,11,11400,0.534100,G
B,4,11,11400,0.563788,G
K,4,11,11400,0.426773,U
B,4,11,11400,0.552787,U
K,4,11,11400,0.531751,G
B,4,11,11400,0.563183,G
K,4,21,11400,0.665830,U
B,4,21,11400,0.443578,U
K,4,21,11400,0.912735,G
B,4,21,11400,0.589440,G
K,4,21,11400,0.659684,U
B,4,21,11400,0.444646,U
K,4,21,11400,0.912693,G
B,4,21,11400,0.589134,G
K,4,21,11400,0.663775,U
B,4,21,11400,0.464605,U
K,4,21,11400,0.921222,G
B,4,21,11400,0.621846,G
K,4,31,11400,0.872546,U
B,4,31,11400,0.589210,U
K,4,31,11400,1.219782,G
B,4,31,11400,0.637069,G
K,4,31,11400,0.903568,U
B,4,31,11400,0.461347,U
K,4,31,11400,1.173309,G
B,4,31,11400,0.601221,G
K,4,31,11400,0.849911,U
B,4,31,11400,0.446132,U
K,4,31,11400,1.167072,G
B,4,31,11400,0.591751,G
K,4,41,11400,1.078812,U
B,4,41,11400,0.458308,U
K,4,41,11400,1.436900,G
B,4,41,11400,0.731256,G
K,4,41,11400,1.063937,U
B,4,41,11400,0.468485,U
K,4,41,11400,1.432861,G
B,4,41,11400,0.639501,G
K,4,41,11400,1.064063,U
B,4,41,11400,0.475225,U
K,4,41,11400,1.432263,G
B,4,41,11400,0.646063,G
K,4,51,11400,1.231493,U
B,4,51,11400,0.472428,U
K,4,51,11400,1.647239,G
B,4,51,11400,0.636679,G
K,4,51,11400,1.235272,U
B,4,51,11400,0.476463,U
K,4,51,11400,1.640909,G
B,4,51,11400,0.647247,G
K,4,51,11400,1.233780,U
B,4,51,11400,0.474480,U
K,4,51,11400,1.640880,G
B,4,51,11400,0.649333,G
K,4,61,11400,1.367278,U
B,4,61,11400,0.484432,U
K,4,61,11400,1.822144,G
B,4,61,11400,0.646495,G
K,4,61,11400,1.375834,U
B,4,61,11400,0.595943,U
K,4,61,11400,1.824144,G
B,4,61,11400,0.618832,G
K,4,61,11400,1.364957,U
B,4,61,11400,0.476217,U
K,4,61,11400,1.820875,G
