DataStructure,Dimensions,KNeighbors,NumPoints,Time(millis),Distribution
B,3,61,14600,0.325775,G
K,3,61,14600,2.681272,U
B,3,61,14600,0.511288,U
K,3,61,14600,4.777903,G
B,3,61,14600,0.326320,G
K,3,61,14600,2.712308,U
B,3,61,14600,0.618883,U
K,3,61,14600,4.765126,G
B,3,61,14600,0.320574,G
K,3,71,14600,3.003004,U
B,3,71,14600,0.496343,U
K,3,71,14600,5.326076,G
B,3,71,14600,0.320166,G
K,3,71,14600,3.025386,U
B,3,71,14600,0.504767,U
K,3,71,14600,5.385776,G
B,3,71,14600,0.325558,G
K,3,71,14600,3.063212,U
B,3,71,14600,0.505387,U
K,3,71,14600,5.326861,G
B,3,71,14600,0.323856,G
K,3,81,14600,3.246665,U
B,3,81,14600,0.495075,U
K,3,81,14600,5.828691,G
B,3,81,14600,0.320809,G
K,3,81,14600,3.246003,U
B,3,81,14600,0.497856,U
K,3,81,14600,5.823520,G
B,3,81,14600,0.324499,G
K,3,81,14600,3.240599,U
B,3,81,14600,0.497744,U
K,3,81,14600,5.821223,G
B,3,81,14600,0.323035,G
K,3,91,14600,3.440326,U
B,3,91,14600,0.503520,U
K,3,91,14600,6.173219,G
B,3,91,14600,0.534226,G
K,3,91,14600,3.489561,U
B,3,91,14600,0.542976,U
K,3,91,14600,6.241063,G
B,3,91,14600,0.332590,G
K,3,91,14600,3.450819,U
B,3,91,14600,0.507511,U
K,3,91,14600,6.182521,G
B,3,91,14600,0.326449,G
K,3,101,14600,3.670137,U
B,3,101,14600,0.500912,U
K,3,101,14600,6.664356,G
B,3,101,14600,0.322956,G
K,3,101,14600,3.664230,U
B,3,101,14600,0.500578,U
K,3,101,14600,6.660561,G
B,3,101,14600,0.321542,G
K,3,101,14600,3.789985,U
B,3,101,14600,0.536328,U
K,3,101,14600,7.109949,G
B,3,101,14600,0.351122,G
K,3,111,14600,3.883387,U
B,3,111,14600,0.503447,U
K,3,111,14600,7.053221,G
B,3,111,14600,0.823117,G
K,3,111,14600,3.891828,U
B,3,111,14600,0.503320,U
K,3,111,14600,7.011895,G
B,3,111,14600,0.953117,G
K,3,111,14600,3.882750,U
B,3,111,14600,0.497363,U
K,3,111,14600,7.002807,G
B,3,111,14600,0.820926,G
K,3,121,14600,4.054938,U
B,3,121,14600,0.499301,U
K,3,121,14600,7.453349,G
B,3,121,14600,0.828557,G
K,3,121,14600,4.065056,U
B,3,121,14600,0.502323,U
K,3,121,14600,7.457082,G
B,3,121,14600,0.830400,G
K,3,121,14600,4.057812,U
B,3,121,14600,0.504977,U
K,3,121,14600,7.431798,G
B,3,121,14600,0.834213,G
K,3,1,14800,0.217219,U
B,3,1,14800,0.340791,U
K,3,1,14800,0.116615,G
B,3,1,14800,0.335248,G
K,3,1,14800,0.213854,U
B,3,1,14800,0.334179,U
K,3,1,14800,0.115315,G
B,3,1,14800,0.330410,G
K,3,1,14800,0.214575,U
B,3,1,14800,0.453886,U
K,3,1,14800,0.115334,G
B,3,1,14800,0.324094,G
K,3,11,14800,1.563916,U
B,3,11,14800,0.348745,U
K,3,11,14800,1.041395,G
B,3,11,14800,0.361093,G
K,3,11,14800,1.582482,U
B,3,11,14800,0.341947,U
K,3,11,14800,1.025779,G
B,3,11,14800,0.338024,G
K,3,11,14800,1.557459,U
B,3,11,14800,0.334278,U
K,3,11,14800,1.017387,G
B,3,11,14800,0.334844,G
K,3,21,14800,2.470279,U
B,3,21,14800,0.338073,U
K,3,21,14800,1.661627,G
B,3,21,14800,0.337450,G
K,3,21,14800,2.470361,U
B,3,21,14800,0.336075,U
K,3,21,14800,1.664834,G
B,3,21,14800,0.335506,G
K,3,21,14800,2.468217,U
B,3,21,14800,0.336942,U
K,3,21,14800,1.662033,G
B,3,21,14800,0.336846,G
K,3,31,14800,3.123124,U
B,3,31,14800,0.436717,U
K,3,31,14800,2.165884,G
B,3,31,14800,0.339557,G
K,3,31,14800,3.122815,U
B,3,31,14800,0.344281,U
K,3,31,14800,2.165785,G
B,3,31,14800,0.347862,G
K,3,31,14800,3.105651,U
B,3,31,14800,0.336036,U
K,3,31,14800,2.108440,G
B,3,31,14800,0.338752,G
K,3,41,14800,3.842904,U
B,3,41,14800,0.338574,U
K,3,41,14800,2.598013,G
B,3,41,14800,0.335942,G
K,3,41,14800,3.847622,U
B,3,41,14800,0.338276,U
K,3,41,14800,2.597813,G
B,3,41,14800,0.338410,G
K,3,41,14800,3.922733,U
B,3,41,14800,0.348116,U
K,3,41,14800,2.634624,G
B,3,41,14800,0.343729,G
K,3,51,14800,4.444417,U
B,3,51,14800,0.345952,U
K,3,51,14800,3.062188,G
B,3,51,14800,0.339674,G
K,3,51,14800,4.570179,U
B,3,51,14800,0.344673,U
K,3,51,14800,3.156229,G
B,3,51,14800,0.341434,G
K,3,51,14800,4.467265,U
B,3,51,14800,0.480222,U
K,3,51,14800,3.078048,G
B,3,51,14800,0.342021,G
K,3,61,14800,4.919863,U
B,3,61,14800,0.339458,U
K,3,61,14800,3.366149,G
B,3,61,14800,0.338368,G
K,3,61,14800,4.928132,U
B,3,61,14800,0.343796,U
K,3,61,14800,3.367198,G
B,3,61,14800,0.342466,G
K,3,61,14800,4.927368,U
B,3,61,14800,0.342764,U
K,3,61,14800,3.362075,G
B,3,61,14800,0.344798,G
K,3,71,14800,5.542083,U
B,3,71,14800,0.352453,U
K,3,71,14800,3.781145,G
B,3,71,14800,0.329482,G
K,3,71,14800,5.573372,U
B,3,71,14800,0.354321,U
K,3,71,14800,3.860785,G
B,3,71,14800,0.349729,G
K,3,71,14800,5.513327,U
B,3,71,14800,0.347392,U
K,3,71,14800,3.785714,G
B,3,71,14800,0.328865,G
K,3,81,14800,6.052973,U
B,3,81,14800,0.346318,U
K,3,81,14800,4.135767,G
B,3,81,14800,0.328107,G
K,3,81,14800,6.050980,U
B,3,81,14800,0.571815,U
K,3,81,14800,4.131162,G
B,3,81,14800,0.327911,G
K,3,81,14800,6.621507,U
B,3,81,14800,0.405839,U
K,3,81,14800,4.547988,G
B,3,81,14800,0.384040,G
K,3,91,14800,6.630604,U
B,3,91,14800,0.336957,U
K,3,91,14800,4.439991,G
B,3,91,14800,0.331174,G
K,3,91,14800,6.491723,U
B,3,91,14800,0.332981,U
K,3,91,14800,4.408691,G
B,3,91,14800,0.320272,G
K,3,91,14800,6.507422,U
B,3,91,14800,0.331889,U
K,3,91,14800,4.416630,G
B,3,91,14800,0.318247,G
K,3,101,14800,6.997614,U
B,3,101,14800,0.337273,U
K,3,101,14800,4.738875,G
B,3,101,14800,0.329958,G
K,3,101,14800,7.380334,U
B,3,101,14800,0.369618,U
K,3,101,14800,4.937933,G
B,3,101,14800,0.338083,G
K,3,101,14800,7.020927,U
B,3,101,14800,0.329787,U
K,3,101,14800,4.723539,G
B,3,101,14800,0.422601,G
K,3,111,14800,7.389883,U
B,3,111,14800,0.333341,U
K,3,111,14800,4.960741,G
B,3,111,14800,0.317013,G
K,3,111,14800,7.408559,U
B,3,111,14800,0.350773,U
K,3,111,14800,4.958488,G
B,3,111,14800,0.337279,G
K,3,111,14800,7.512746,U
B,3,111,14800,0.341016,U
K,3,111,14800,5.004642,G
B,3,111,14800,0.324062,G
K,3,121,14800,7.788704,U
B,3,121,14800,0.327052,U
K,3,121,14800,5.213900,G
B,3,121,14800,1.015172,G
K,3,121,14800,7.796158,U
B,3,121,14800,0.330617,U
K,3,121,14800,5.223958,G
B,3,121,14800,1.014993,G
K,3,121,14800,7.931199,U
B,3,121,14800,0.338682,U
K,3,121,14800,5.234559,G
B,3,121,14800,1.020974,G
K,3,1,15000,0.188952,U
B,3,1,15000,0.280437,U
K,3,1,15000,0.078724,G
B,3,1,15000,0.432282,G
K,3,1,15000,0.186271,U
B,3,1,15000,0.271133,U
K,3,1,15000,0.077906,G
B,3,1,15000,0.311596,G
K,3,1,15000,0.185380,U
B,3,1,15000,0.277331,U
K,3,1,15000,0.077962,G
B,3,1,15000,0.314273,G
K,3,11,15000,1.504707,U
B,3,11,15000,0.302952,U
K,3,11,15000,0.489323,G
B,3,11,15000,0.324460,G
K,3,11,15000,1.428349,U
B,3,11,15000,0.280702,U
K,3,11,15000,0.455086,G
B,3,11,15000,0.317096,G
K,3,11,15000,1.432937,U
B,3,11,15000,0.290112,U
K,3,11,15000,0.447953,G
B,3,11,15000,0.321584,G
K,3,21,15000,2.139540,U
B,3,21,15000,0.295075,U
K,3,21,15000,0.718693,G
B,3,21,15000,0.327173,G
K,3,21,15000,2.133854,U
B,3,21,15000,0.292971,U
K,3,21,15000,0.716841,G
B,3,21,15000,0.322448,G
K,3,21,15000,2.152485,U
B,3,21,15000,0.427101,U
K,3,21,15000,0.735537,G
B,3,21,15000,0.331524,G
K,3,31,15000,2.677048,U
B,3,31,15000,0.295347,U
K,3,31,15000,0.898990,G
B,3,31,15000,0.327707,G
K,3,31,15000,2.673425,U
B,3,31,15000,0.295119,U
K,3,31,15000,0.897554,G
B,3,31,15000,0.328352,G
K,3,31,15000,2.677060,U
B,3,31,15000,0.294634,U
K,3,31,15000,0.895894,G
B,3,31,15000,0.328241,G
K,3,41,15000,3.306434,U
B,3,41,15000,0.288894,U
K,3,41,15000,1.062550,G
B,3,41,15000,0.325892,G
K,3,41,15000,3.308063,U
B,3,41,15000,0.290561,U
K,3,41,15000,1.061267,G
B,3,41,15000,0.328183,G
K,3,41,15000,3.305465,U
B,3,41,15000,0.289181,U
K,3,41,15000,1.060726,G
B,3,41,15000,0.325561,G
K,3,51,15000,3.819268,U
B,3,51,15000,0.320692,U
K,3,51,15000,1.229741,G
B,3,51,15000,0.458637,G
K,3,51,15000,3.903230,U
B,3,51,15000,0.319737,U
K,3,51,15000,1.257887,G
B,3,51,15000,0.341746,G
K,3,51,15000,3.808872,U
B,3,51,15000,0.299549,U
K,3,51,15000,1.216045,G
B,3,51,15000,0.325428,G
K,3,61,15000,4.254908,U
B,3,61,15000,0.296869,U
K,3,61,15000,1.313893,G
B,3,61,15000,0.315920,G
K,3,61,15000,4.292908,U
B,3,61,15000,0.302218,U
K,3,61,15000,1.321058,G
B,3,61,15000,0.319395,G
K,3,61,15000,4.259100,U
B,3,61,15000,0.300771,U
K,3,61,15000,1.314196,G
B,3,61,15000,0.317856,G
K,3,71,15000,4.701536,U
B,3,71,15000,0.299639,U
K,3,71,15000,1.417937,G
B,3,71,15000,0.320499,G
K,3,71,15000,4.694796,U
B,3,71,15000,0.297893,U
K,3,71,15000,1.415450,G
B,3,71,15000,0.319393,G
K,3,71,15000,4.784805,U
B,3,71,15000,0.317940,U
K,3,71,15000,1.437648,G
B,3,71,15000,0.453424,G
K,3,81,15000,5.233659,U
B,3,81,15000,0.276346,U
K,3,81,15000,1.550528,G
B,3,81,15000,0.340224,G
K,3,81,15000,5.091295,U
B,3,81,15000,0.270144,U
K,3,81,15000,1.544880,G
B,3,81,15000,0.336939,G
K,3,81,15000,5.087021,U
B,3,81,15000,0.268108,U
K,3,81,15000,1.537721,G
B,3,81,15000,0.332964,G
K,3,91,15000,5.383761,U
B,3,91,15000,0.285930,U
K,3,91,15000,1.617341,G
B,3,91,15000,0.333754,G
K,3,91,15000,5.356548,U
B,3,91,15000,0.279116,U
K,3,91,15000,1.613495,G
B,3,91,15000,0.333049,G
K,3,91,15000,5.358557,U
B,3,91,15000,0.277632,U
K,3,91,15000,1.613623,G
B,3,91,15000,0.329288,G
K,3,101,15000,5.848581,U
B,3,101,15000,0.284459,U
K,3,101,15000,1.713923,G
B,3,101,15000,0.327075,G
K,3,101,15000,5.744204,U
B,3,101,15000,0.474314,U
K,3,101,15000,1.708462,G
B,3,101,15000,0.327084,G
K,3,101,15000,5.723999,U
B,3,101,15000,0.281253,U
K,3,101,15000,1.699140,G
B,3,101,15000,0.327369,G
K,3,111,15000,6.029182,U
B,3,111,15000,0.282356,U
K,3,111,15000,1.743807,G
B,3,111,15000,0.325483,G
K,3,111,15000,6.101890,U
B,3,111,15000,0.291049,U
K,3,111,15000,1.764857,G
B,3,111,15000,0.333195,G
K,3,111,15000,6.030683,U
B,3,111,15000,0.280337,U
K,3,111,15000,1.742465,G
B,3,111,15000,0.323952,G
K,3,121,15000,6.517462,U
B,3,121,15000,0.730270,U
K,3,121,15000,1.864374,G
B,3,121,15000,0.965187,G
K,3,121,15000,6.373353,U
B,3,121,15000,0.714348,U
K,3,121,15000,1.850538,G
B,3,121,15000,0.951694,G
K,3,121,15000,6.362660,U
B,3,121,15000,0.838740,U
K,3,121,15000,1.850088,G
B,3,121,15000,0.957958,G
K,3,1,15200,0.149145,U
B,3,1,15200,0.337225,U
K,3,1,15200,0.132558,G
B,3,1,15200,0.272927,G
K,3,1,15200,0.146476,U
B,3,1,15200,0.330641,U
K,3,1,15200,0.131149,G
B,3,1,15200,0.270575,G
K,3,1,15200,0.146267,U
B,3,1,15200,0.333727,U
K,3,1,15200,0.131311,G
B,3,1,15200,0.270893,G
K,3,11,15200,0.974419,U
B,3,11,15200,0.333079,U
K,3,11,15200,0.722357,G
B,3,11,15200,0.276669,G
K,3,11,15200,0.975366,U
B,3,11,15200,0.330326,U
K,3,11,15200,0.723367,G
B,3,11,15200,0.273194,G
K,3,11,15200,0.975490,U
B,3,11,15200,0.453748,U
K,3,11,15200,0.730487,G
B,3,11,15200,0.276462,G
K,3,21,15200,1.542933,U
B,3,21,15200,0.348306,U
K,3,21,15200,1.143666,G
B,3,21,15200,0.289104,G
K,3,21,15200,1.696520,U
B,3,21,15200,0.374832,U
K,3,21,15200,1.220890,G
B,3,21,15200,0.309355,G
K,3,21,15200,1.543187,U
B,3,21,15200,0.333987,U
K,3,21,15200,1.105249,G
B,3,21,15200,0.280039,G
K,3,31,15200,2.160569,U
B,3,31,15200,0.380897,U
K,3,31,15200,1.632644,G
B,3,31,15200,0.304123,G
K,3,31,15200,1.960609,U
B,3,31,15200,0.332716,U
K,3,31,15200,1.481004,G
B,3,31,15200,0.267268,G
K,3,31,15200,1.936705,U
B,3,31,15200,0.331538,U
K,3,31,15200,1.441847,G
B,3,31,15200,0.265588,G
K,3,41,15200,2.396844,U
B,3,41,15200,0.432873,U
K,3,41,15200,1.860563,G
B,3,41,15200,0.291855,G
K,3,41,15200,2.346150,U
B,3,41,15200,0.333375,U
K,3,41,15200,1.784376,G
B,3,41,15200,0.273112,G
K,3,41,15200,2.348229,U
B,3,41,15200,0.334717,U
K,3,41,15200,1.777548,G
B,3,41,15200,0.272522,G
K,3,51,15200,2.662854,U
B,3,51,15200,0.333695,U
K,3,51,15200,1.994289,G
B,3,51,15200,0.269471,G
K,3,51,15200,2.661200,U
B,3,51,15200,0.333454,U
K,3,51,15200,1.995587,G
B,3,51,15200,0.267585,G
K,3,51,15200,2.665096,U
B,3,51,15200,0.332205,U
K,3,51,15200,1.996071,G
B,3,51,15200,0.266404,G
K,3,61,15200,2.950735,U
B,3,61,15200,0.326628,U
K,3,61,15200,2.224176,G
B,3,61,15200,0.260669,G
K,3,61,15200,2.951885,U
B,3,61,15200,0.449289,U
K,3,61,15200,2.228676,G
B,3,61,15200,0.263760,G
K,3,61,15200,2.955242,U
B,3,61,15200,0.328442,U
K,3,61,15200,2.230224,G
B,3,61,15200,0.261318,G
K,3,71,15200,3.353661,U
B,3,71,15200,0.350007,U
K,3,71,15200,2.512732,G
B,3,71,15200,0.617009,G
K,3,71,15200,3.365829,U
B,3,71,15200,0.337218,U
K,3,71,15200,2.435103,G
B,3,71,15200,0.592323,G
K,3,71,15200,3.270881,U
B,3,71,15200,0.331516,U
K,3,71,15200,2.427476,G
B,3,71,15200,0.587476,G
K,3,81,15200,3.554591,U
B,3,81,15200,0.337033,U
K,3,81,15200,2.655243,G
B,3,81,15200,0.566924,G
K,3,81,15200,3.560521,U
B,3,81,15200,0.331792,U
K,3,81,15200,2.650512,G
B,3,81,15200,0.563360,G
K,3,81,15200,3.551344,U
B,3,81,15200,0.334645,U
K,3,81,15200,2.644755,G
B,3,81,15200,0.770048,G
K,3,91,15200,3.826997,U
B,3,91,15200,0.333082,U
K,3,91,15200,2.762986,G
B,3,91,15200,0.594072,G
K,3,91,15200,3.875003,U
B,3,91,15200,0.335426,U
K,3,91,15200,2.784265,G
B,3,91,15200,0.596250,G
K,3,91,15200,3.826471,U
B,3,91,15200,0.333608,U
K,3,91,15200,2.777248,G
B,3,91,15200,0.599142,G
K,3,101,15200,4.024733,U
B,3,101,15200,0.326636,U
K,3,101,15200,2.954329,G
B,3,101,15200,0.590545,G
K,3,101,15200,4.041287,U
B,3,101,15200,0.331171,U
K,3,101,15200,2.954444,G
B,3,101,15200,0.606941,G
K,3,101,15200,4.041107,U
B,3,101,15200,0.330952,U
K,3,101,15200,2.951318,G
B,3,101,15200,0.595151,G
K,3,111,15200,4.263974,U
B,3,111,15200,1.068407,U
K,3,111,15200,3.109625,G
B,3,111,15200,0.713700,G
K,3,111,15200,4.297162,U
B,3,111,15200,1.094627,U
K,3,111,15200,3.233612,G
B,3,111,15200,0.612473,G
K,3,111,15200,4.265938,U
B,3,111,15200,1.073457,U
K,3,111,15200,3.113241,G
B,3,111,15200,0.593229,G
K,3,121,15200,4.511689,U
B,3,121,15200,1.070609,U
K,3,121,15200,3.261815,G
B,3,121,15200,0.592750,G
K,3,121,15200,4.483611,U
B,3,121,15200,1.067155,U
K,3,121,15200,3.261390,G
B,3,121,15200,0.589356,G
K,3,121,15200,4.481013,U
B,3,121,15200,1.069964,U
K,3,121,15200,3.267857,G
B,3,121,15200,0.589322,G
K,3,1,15400,0.106734,U
B,3,1,15400,0.346962,U
K,3,1,15400,0.128613,G
B,3,1,15400,0.446081,G
K,3,1,15400,0.103885,U
B,3,1,15400,0.343115,U
K,3,1,15400,0.127333,G
B,3,1,15400,0.317703,G
K,3,1,15400,0.104068,U
B,3,1,15400,0.346288,U
K,3,1,15400,0.127341,G
B,3,1,15400,0.321472,G
K,3,11,15400,0.636093,U
B,3,11,15400,0.351845,U
K,3,11,15400,1.056703,G
B,3,11,15400,0.329025,G
K,3,11,15400,0.632592,U
B,3,11,15400,0.353892,U
K,3,11,15400,1.056304,G
B,3,11,15400,0.331990,G
K,3,11,15400,0.631611,U
B,3,11,15400,0.352876,U
K,3,11,15400,1.054929,G
B,3,11,15400,0.330687,G
K,3,21,15400,0.978850,U
B,3,21,15400,0.358677,U
K,3,21,15400,1.702897,G
B,3,21,15400,0.336563,G
K,3,21,15400,1.016260,U
B,3,21,15400,0.379533,U
K,3,21,15400,1.816377,G
B,3,21,15400,0.469344,G
K,3,21,15400,0.985175,U
B,3,21,15400,0.357047,U
K,3,21,15400,1.732889,G
B,3,21,15400,0.335468,G
K,3,31,15400,1.263990,U
B,3,31,15400,0.360728,U
K,3,31,15400,2.131030,G
B,3,31,15400,0.331277,G
K,3,31,15400,1.263943,U
B,3,31,15400,0.355816,U
K,3,31,15400,2.125904,G
B,3,31,15400,0.325842,G
K,3,31,15400,1.264484,U
B,3,31,15400,0.360252,U
K,3,31,15400,2.126408,G
B,3,31,15400,0.331233,G
K,3,41,15400,1.513467,U
B,3,41,15400,0.351843,U
K,3,41,15400,2.596600,G
B,3,41,15400,0.331950,G
K,3,41,15400,1.534312,U
B,3,41,15400,0.356711,U
K,3,41,15400,2.636562,G
B,3,41,15400,0.340073,G
K,3,41,15400,1.512106,U
B,3,41,15400,0.351116,U
K,3,41,15400,2.600321,G
B,3,41,15400,0.333408,G
K,3,51,15400,1.714488,U
B,3,51,15400,0.363822,U
K,3,51,15400,2.953971,G
B,3,51,15400,0.445723,G
K,3,51,15400,1.717201,U
B,3,51,15400,0.364693,U
K,3,51,15400,2.954901,G
B,3,51,15400,0.328741,G
K,3,51,15400,1.713581,U
B,3,51,15400,0.367687,U
K,3,51,15400,2.951691,G
B,3,51,15400,0.333180,G
K,3,61,15400,1.903304,U
B,3,61,15400,0.366661,U
K,3,61,15400,3.233452,G
B,3,61,15400,0.325517,G
K,3,61,15400,1.943668,U
B,3,61,15400,0.377444,U
K,3,61,15400,3.399698,G
B,3,61,15400,0.329839,G
K,3,61,15400,1.906247,U
B,3,61,15400,0.357289,U
K,3,61,15400,3.223386,G
B,3,61,15400,0.317963,G
K,3,71,15400,2.098227,U
B,3,71,15400,0.364542,U
K,3,71,15400,3.572870,G
B,3,71,15400,0.322120,G
K,3,71,15400,2.096981,U
B,3,71,15400,0.569239,U
K,3,71,15400,3.579712,G
B,3,71,15400,0.322446,G
K,3,71,15400,2.101621,U
B,3,71,15400,0.370127,U
K,3,71,15400,3.608244,G
B,3,71,15400,0.327237,G
K,3,81,15400,2.287616,U
B,3,81,15400,0.364497,U
K,3,81,15400,3.868618,G
B,3,81,15400,0.324642,G
K,3,81,15400,2.289540,U
B,3,81,15400,0.364013,U
K,3,81,15400,3.897994,G
B,3,81,15400,0.323777,G
K,3,81,15400,2.345461,U
B,3,81,15400,0.400051,U
K,3,81,15400,3.988995,G
B,3,81,15400,0.344770,G
K,3,91,15400,2.456182,U
B,3,91,15400,0.360090,U
K,3,91,15400,4.088526,G
B,3,91,15400,0.819126,G
K,3,91,15400,2.459174,U
B,3,91,15400,0.361378,U
K,3,91,15400,4.092967,G
B,3,91,15400,0.824053,G
K,3,91,15400,2.455203,U
B,3,91,15400,0.359731,U
K,3,91,15400,4.129554,G
B,3,91,15400,0.932819,G
K,3,101,15400,2.622414,U
B,3,101,15400,0.365028,U
K,3,101,15400,4.396913,G
B,3,101,15400,0.931594,G
K,3,101,15400,2.632240,U
B,3,101,15400,0.363829,U
K,3,101,15400,4.424403,G
B,3,101,15400,0.936314,G
K,3,101,15400,2.613136,U
B,3,101,15400,0.365552,U
K,3,101,15400,4.385665,G
B,3,101,15400,0.931575,G
K,3,111,15400,2.727521,U
B,3,111,15400,0.384833,U
K,3,111,15400,4.763093,G
B,3,111,15400,0.968612,G
K,3,111,15400,2.698004,U
B,3,111,15400,0.355753,U
K,3,111,15400,4.610061,G
B,3,111,15400,0.929343,G
K,3,111,15400,2.699531,U
B,3,111,15400,0.363682,U
K,3,111,15400,4.612446,G
B,3,111,15400,0.937759,G
K,3,121,15400,2.873359,U
B,3,121,15400,0.451309,U
K,3,121,15400,4.812940,G
B,3,121,15400,0.931725,G
K,3,121,15400,2.889390,U
B,3,121,15400,0.340099,U
K,3,121,15400,4.807670,G
B,3,121,15400,0.932595,G
K,3,121,15400,2.903962,U
B,3,121,15400,0.347162,U
K,3,121,15400,4.951287,G
B,3,121,15400,0.934157,G
K,3,1,15600,0.236530,U
B,3,1,15600,0.344956,U
K,3,1,15600,0.301270,G
B,3,1,15600,0.273695,G
K,3,1,15600,0.233373,U
B,3,1,15600,0.340385,U
K,3,1,15600,0.292476,G
B,3,1,15600,0.273938,G
K,3,1,15600,0.233577,U
B,3,1,15600,0.342281,U
K,3,1,15600,0.292128,G
B,3,1,15600,0.274455,G
K,3,11,15600,1.301120,U
B,3,11,15600,0.355553,U
K,3,11,15600,1.687823,G
B,3,11,15600,0.280776,G
K,3,11,15600,1.228564,U
B,3,11,15600,0.471877,U
K,3,11,15600,1.599368,G
B,3,11,15600,0.270637,G
K,3,11,15600,1.223269,U
B,3,11,15600,0.340672,U
K,3,11,15600,1.594122,G
B,3,11,15600,0.272042,G
K,3,21,15600,1.967306,U
B,3,21,15600,0.333248,U
K,3,21,15600,2.530254,G
B,3,21,15600,0.277090,G
K,3,21,15600,1.990116,U
B,3,21,15600,0.335809,U
K,3,21,15600,2.522039,G
B,3,21,15600,0.278573,G
K,3,21,15600,1.963702,U
B,3,21,15600,0.332621,U
K,3,21,15600,2.524115,G
B,3,21,15600,0.279636,G
K,3,31,15600,2.473503,U
B,3,31,15600,0.344716,U
K,3,31,15600,3.199534,G
B,3,31,15600,0.279119,G
K,3,31,15600,2.465634,U
B,3,31,15600,0.344273,U
K,3,31,15600,3.164581,G
B,3,31,15600,0.280397,G
K,3,31,15600,2.479118,U
B,3,31,15600,0.506397,U
K,3,31,15600,3.190869,G
B,3,31,15600,0.293846,G
K,3,41,15600,3.031283,U
B,3,41,15600,0.364107,U
K,3,41,15600,3.980079,G
B,3,41,15600,0.298700,G
K,3,41,15600,2.983893,U
B,3,41,15600,0.349425,U
K,3,41,15600,3.902540,G
B,3,41,15600,0.283637,G
K,3,41,15600,2.981452,U
B,3,41,15600,0.346828,U
K,3,41,15600,3.886271,G
B,3,41,15600,0.280690,G
K,3,51,15600,3.368588,U
B,3,51,15600,0.348986,U
K,3,51,15600,4.484436,G
B,3,51,15600,0.273432,G
K,3,51,15600,3.366383,U
B,3,51,15600,0.348420,U
K,3,51,15600,4.486864,G
B,3,51,15600,0.272021,G
K,3,51,15600,3.379731,U
B,3,51,15600,0.357588,U
K,3,51,15600,4.485413,G
B,3,51,15600,0.278806,G
K,3,61,15600,3.775085,U
B,3,61,15600,0.503537,U
K,3,61,15600,5.073390,G
B,3,61,15600,0.292542,G
K,3,61,15600,3.805397,U
B,3,61,15600,0.360492,U
K,3,61,15600,4.991701,G
B,3,61,15600,0.276871,G
K,3,61,15600,3.764898,U
B,3,61,15600,0.357286,U
K,3,61,15600,4.971232,G
B,3,61,15600,0.273045,G
K,3,71,15600,4.214970,U
B,3,71,15600,0.362232,U
K,3,71,15600,5.567003,G
B,3,71,15600,0.274002,G
K,3,71,15600,4.206795,U
B,3,71,15600,0.357558,U
K,3,71,15600,5.562992,G
B,3,71,15600,0.274369,G
K,3,71,15600,4.306634,U
B,3,71,15600,0.368533,U
K,3,71,15600,5.621090,G
B,3,71,15600,0.279480,G
K,3,81,15600,4.581622,U
B,3,81,15600,0.360015,U
K,3,81,15600,6.106652,G
B,3,81,15600,0.682473,G
K,3,81,15600,4.581598,U
B,3,81,15600,0.355492,U
K,3,81,15600,6.080117,G
B,3,81,15600,0.878579,G
K,3,81,15600,4.565824,U
B,3,81,15600,0.355274,U
K,3,81,15600,6.107448,G
B,3,81,15600,0.679603,G
K,3,91,15600,4.861180,U
B,3,91,15600,0.357670,U
K,3,91,15600,6.509557,G
B,3,91,15600,0.798344,G
K,3,91,15600,4.994282,U
B,3,91,15600,0.361690,U
K,3,91,15600,6.593881,G
B,3,91,15600,0.811848,G
K,3,91,15600,4.893565,U
B,3,91,15600,0.360957,U
K,3,91,15600,6.529467,G
B,3,91,15600,0.805043,G
K,3,101,15600,5.295611,U
B,3,101,15600,0.368076,U
K,3,101,15600,7.246864,G
B,3,101,15600,0.846727,G
K,3,101,15600,5.278307,U
B,3,101,15600,0.353926,U
K,3,101,15600,6.985309,G
B,3,101,15600,0.807998,G
K,3,101,15600,5.218690,U
B,3,101,15600,0.348074,U
K,3,101,15600,6.900226,G
B,3,101,15600,0.921434,G
K,3,111,15600,5.483285,U
B,3,111,15600,0.364437,U
K,3,111,15600,7.346354,G
B,3,111,15600,0.811488,G
K,3,111,15600,5.469427,U
B,3,111,15600,0.355282,U
K,3,111,15600,7.312848,G
B,3,111,15600,0.800153,G
K,3,111,15600,5.528071,U
B,3,111,15600,0.386392,U
K,3,111,15600,7.435840,G
B,3,111,15600,0.814581,G
K,3,121,15600,5.772154,U
B,3,121,15600,0.357864,U
K,3,121,15600,7.639383,G
B,3,121,15600,0.797274,G
K,3,121,15600,5.820677,U
B,3,121,15600,0.366755,U
K,3,121,15600,7.663498,G
B,3,121,15600,0.795541,G
K,3,121,15600,5.802567,U
B,3,121,15600,0.360594,U
K,3,121,15600,7.729090,G
B,3,121,15600,0.796663,G
K,3,1,15800,0.094099,U
B,3,1,15800,0.280026,U
K,3,1,15800,0.153344,G
B,3,1,15800,0.280425,G
K,3,1,15800,0.091036,U
B,3,1,15800,0.277370,U
K,3,1,15800,0.153513,G
B,3,1,15800,0.280491,G
K,3,1,15800,0.090877,U
B,3,1,15800,0.279951,U
K,3,1,15800,0.151390,G
